lasttradetime,open,high,low,close,openinterest,volume
2024-04-10 12:40:00,98.5,98.95,97.65,97.95,742400,3100
2024-04-10 12:41:00,97.75,98.9,97.7,98.9,742400,13750
2024-04-10 12:42:00,98.75,100.0,98.35,99.45,742400,8900
2024-04-10 12:43:00,99.45,100.0,98.5,100.0,740200,4400
2024-04-10 12:44:00,99.85,100.0,98.55,98.8,740200,4500
2024-04-10 12:45:00,98.8,99.2,98.6,98.6,740200,4300
2024-04-10 12:46:00,98.5,99.95,98.5,99.15,737650,6250
2024-04-10 12:47:00,99.15,100.55,99.15,100.15,737650,5450
2024-04-10 12:48:00,100.15,101.1,100.15,101.0,737650,11800
2024-04-10 12:49:00,101.0,101.0,99.7,100.15,733900,10200
2024-04-10 12:50:00,100.25,101.15,100.25,100.75,733900,15800
2024-04-10 12:51:00,100.75,100.75,99.7,100.6,733900,4850
2024-04-10 12:52:00,100.75,100.9,100.25,100.85,741100,4000
2024-04-10 12:53:00,100.7,100.9,100.0,100.5,741100,7350
2024-04-10 12:54:00,100.25,100.25,96.75,98.1,741100,26800
2024-04-10 12:55:00,97.75,99.1,97.75,99.1,748450,5550
2024-04-10 12:56:00,99.1,99.5,98.85,99.1,748450,7250
2024-04-10 12:57:00,99.3,100.0,98.9,99.6,748450,5850
2024-04-10 12:58:00,99.8,100.0,99.1,99.15,744900,5550
2024-04-10 12:59:00,99.0,99.0,98.0,98.15,744900,11800
2024-04-10 13:00:00,97.8,98.5,97.8,98.4,744900,4750
2024-04-10 13:01:00,98.4,98.7,98.0,98.25,754600,3100
2024-04-10 13:02:00,97.9,98.05,96.2,96.5,754600,7800
2024-04-10 13:03:00,96.2,96.2,94.8,95.7,754600,21100
2024-04-10 13:04:00,95.7,96.65,95.55,96.55,758650,6950
2024-04-10 13:05:00,96.55,97.2,96.2,96.75,758650,7350
2024-04-10 13:06:00,96.65,96.65,96.05,96.65,758650,2500
2024-04-10 13:07:00,96.3,96.3,95.5,95.85,758800,4950
2024-04-10 13:08:00,96.1,96.15,95.75,95.9,758800,3900
2024-04-10 13:09:00,95.9,96.0,95.55,95.8,758800,5000
2024-04-10 13:10:00,95.8,95.8,94.6,94.8,765950,9400
2024-04-10 13:11:00,94.6,94.8,91.6,93.4,765950,34050
2024-04-10 13:12:00,93.4,95.8,92.75,93.45,765950,40600
2024-04-10 13:13:00,93.45,94.55,93.25,93.6,770350,14500
2024-04-10 13:14:00,93.6,94.95,93.6,94.9,770350,8050
2024-04-10 13:15:00,95.0,95.2,94.3,95.2,770350,9850
2024-04-10 13:16:00,95.2,95.3,94.8,95.0,769950,7550
2024-04-10 13:17:00,95.0,95.2,93.85,93.85,769950,6500
2024-04-10 13:18:00,93.9,95.25,93.75,95.05,769950,8450
2024-04-10 13:19:00,95.05,95.6,94.75,95.5,768700,4150
2024-04-10 13:20:00,95.5,95.5,94.7,94.75,768700,3500
2024-04-10 13:21:00,94.75,94.95,91.4,93.05,768700,22500
2024-04-10 13:22:00,93.05,93.05,88.0,89.9,777100,30800
2024-04-10 13:23:00,89.55,90.5,88.75,90.45,777100,22650
2024-04-10 13:24:00,90.45,90.65,86.3,87.45,777100,29350
2024-04-10 13:25:00,87.45,88.4,87.0,88.3,785250,21450
2024-04-10 13:26:00,88.2,88.2,87.3,87.95,785250,15500
2024-04-10 13:27:00,87.9,88.75,87.65,88.7,785250,15550
2024-04-10 13:28:00,88.6,90.3,88.6,89.45,795300,21300
2024-04-10 13:29:00,89.55,90.4,89.0,89.3,795300,14450
2024-04-10 13:30:00,89.15,89.15,88.1,88.2,795300,10400
2024-04-10 13:31:00,88.35,88.6,87.95,87.95,797100,12050
2024-04-10 13:32:00,87.7,88.25,87.5,88.0,797100,17050
2024-04-10 13:33:00,88.05,89.7,88.0,89.7,797100,19900
2024-04-10 13:34:00,89.45,90.3,89.4,90.3,804650,6950
2024-04-10 13:35:00,90.25,90.55,90.0,90.05,804650,8950
2024-04-10 13:36:00,90.05,90.1,88.85,89.0,804650,18700
2024-04-10 13:37:00,89.2,90.15,88.95,89.85,810750,7250
2024-04-10 13:38:00,89.85,90.5,89.85,90.2,810750,7550
2024-04-10 13:39:00,90.2,90.25,89.4,89.65,810750,7200
2024-04-10 13:40:00,89.65,89.9,87.6,87.75,801400,15400
2024-04-10 13:41:00,87.7,89.3,87.55,89.3,801400,7950
2024-04-10 13:42:00,89.3,89.3,88.55,89.2,801400,3350
2024-04-10 13:43:00,89.05,89.05,87.65,88.2,801850,9300
2024-04-10 13:44:00,88.2,88.65,86.0,86.5,801850,18750
2024-04-10 13:45:00,86.1,87.9,85.3,87.9,801850,22250
2024-04-10 13:46:00,88.0,89.2,87.65,88.85,804250,11750
2024-04-10 13:47:00,89.0,90.0,88.45,90.0,804250,17400
2024-04-10 13:48:00,90.1,91.45,89.6,90.75,804250,21850
2024-04-10 13:49:00,91.0,91.75,90.85,91.55,803950,45400
2024-04-10 13:50:00,91.6,92.6,90.55,92.6,803950,22750
2024-04-10 13:51:00,92.2,92.6,91.6,92.1,803950,9900
2024-04-10 13:52:00,92.5,93.65,92.05,92.05,813750,17600
2024-04-10 13:53:00,91.9,92.85,90.9,91.0,813750,12600
2024-04-10 13:54:00,90.65,90.8,89.75,89.75,813750,15750
2024-04-10 13:55:00,89.8,90.1,86.55,87.45,819000,23700
2024-04-10 13:56:00,87.0,87.95,87.0,87.6,819000,9450
2024-04-10 13:57:00,88.0,88.75,87.4,88.15,819000,27000
2024-04-10 13:58:00,88.2,88.2,87.0,87.05,844600,16350
2024-04-10 13:59:00,86.85,87.6,86.6,87.2,844600,12000
2024-04-10 14:00:00,87.4,87.7,86.6,86.6,844600,9250
2024-04-10 14:01:00,86.6,87.3,86.55,87.0,851850,10300
2024-04-10 14:02:00,86.9,88.0,86.9,87.95,851850,11200
2024-04-10 14:03:00,88.0,89.15,88.0,88.6,851850,8850
2024-04-10 14:04:00,88.5,88.5,87.45,87.8,851200,11050
2024-04-10 14:05:00,88.1,88.65,87.65,87.8,851200,9200
2024-04-10 14:06:00,87.8,88.4,87.25,87.8,851200,9600
2024-04-10 14:07:00,87.8,88.0,86.8,87.5,856350,5050
2024-04-10 14:08:00,87.5,88.0,87.3,87.45,856350,4500
2024-04-10 14:09:00,87.45,87.45,85.9,86.95,856350,16450
2024-04-10 14:10:00,86.95,89.5,86.5,89.5,861800,21250
2024-04-10 14:11:00,89.5,89.5,88.4,88.8,861800,9900
2024-04-10 14:12:00,88.4,89.0,87.55,87.55,861800,4500
2024-04-10 14:13:00,87.8,88.05,87.25,88.05,859100,5650
2024-04-10 14:14:00,88.0,88.6,87.7,87.7,859100,5500
2024-04-10 14:15:00,87.7,88.6,87.7,87.7,859100,9800
2024-04-10 14:16:00,87.65,88.15,87.3,87.65,865050,9300
2024-04-10 14:17:00,87.65,88.25,87.55,87.85,865050,9550
2024-04-10 14:18:00,87.9,87.9,87.25,87.3,865050,9350
2024-04-10 14:19:00,87.3,87.6,85.05,86.85,868200,33850
2024-04-10 14:20:00,86.85,86.85,84.85,84.85,868200,14350
2024-04-10 14:21:00,85.0,85.95,85.0,85.4,868200,8650
2024-04-10 14:22:00,85.4,86.0,85.4,85.9,885700,5200
2024-04-10 14:23:00,85.9,86.2,85.3,85.3,885700,7900
2024-04-10 14:24:00,85.45,85.6,84.2,85.4,885700,14750
2024-04-10 14:25:00,85.5,85.6,84.75,84.75,896400,5150
2024-04-10 14:26:00,85.1,85.2,84.4,85.2,896400,8600
2024-04-10 14:27:00,85.2,85.2,84.1,84.1,896400,17250
2024-04-10 14:28:00,84.05,84.4,83.8,84.1,901650,16100
2024-04-10 14:29:00,84.1,84.4,83.5,84.05,901650,8550
2024-04-10 14:30:00,84.15,85.45,83.65,85.4,901650,10600
2024-04-10 14:31:00,85.55,86.0,84.85,85.2,902500,12000
2024-04-10 14:32:00,85.2,85.5,82.9,82.9,902500,16650
2024-04-10 14:33:00,83.0,83.55,81.75,83.15,902500,46800
2024-04-10 14:34:00,83.15,83.35,81.75,82.5,891800,23400
2024-04-10 14:35:00,82.55,83.05,82.1,82.1,891800,11150
2024-04-10 14:36:00,82.0,83.85,81.65,83.2,891800,19600
2024-04-10 14:37:00,83.35,84.0,83.35,83.45,886400,19600
2024-04-10 14:38:00,83.45,84.5,83.35,84.5,886400,10500
2024-04-10 14:39:00,84.65,84.75,83.85,83.9,886400,9100
2024-04-10 14:40:00,83.8,84.55,83.75,83.75,880800,10050
2024-04-10 14:41:00,83.75,84.3,83.6,84.0,880800,2950
2024-04-10 14:42:00,84.0,84.55,83.85,84.1,880800,8550
2024-04-10 14:43:00,84.0,84.5,84.0,84.45,884450,3800
2024-04-10 14:44:00,84.45,84.45,84.25,84.25,884450,100
2024-04-10 14:45:00,84.2,84.65,84.1,84.35,884450,20450
2024-04-10 14:46:00,84.35,86.9,84.35,86.25,876000,27450
2024-04-10 14:47:00,86.05,87.1,86.05,86.2,876000,17050
2024-04-10 14:48:00,86.7,86.9,85.1,85.45,876000,12900
2024-04-10 14:49:00,85.65,85.95,85.15,85.4,872550,8250
2024-04-10 14:50:00,85.4,85.4,83.05,83.05,872550,19900
2024-04-10 14:51:00,83.35,84.65,83.35,84.35,872550,19550
2024-04-10 14:52:00,84.35,85.0,84.05,84.5,874550,21800
2024-04-10 14:53:00,84.5,84.75,83.95,84.0,874550,14900
2024-04-10 14:54:00,84.3,84.6,84.0,84.0,874550,5650
2024-04-10 14:55:00,84.0,84.85,84.0,84.65,881400,5750
2024-04-10 14:56:00,84.2,84.25,83.5,84.25,881400,22900
2024-04-10 14:57:00,84.4,85.5,83.9,85.5,881400,8600
2024-04-10 14:58:00,85.2,85.6,85.0,85.25,896100,10650
2024-04-10 14:59:00,85.25,85.75,85.25,85.3,896100,7900
2024-04-10 15:00:00,85.0,86.3,83.25,83.25,896100,21050
2024-04-10 15:01:00,83.1,84.05,81.6,82.7,898900,24700
2024-04-10 15:02:00,82.3,82.8,82.05,82.3,898900,21850
2024-04-10 15:03:00,82.1,82.25,81.5,82.1,898900,48500
2024-04-10 15:04:00,82.1,82.7,81.9,82.1,932200,41300
2024-04-10 15:05:00,81.75,82.0,80.65,82.0,932200,90050
2024-04-10 15:06:00,81.95,83.15,81.9,82.95,932200,28350
2024-04-10 15:07:00,82.9,83.15,82.65,82.85,1002800,43600
2024-04-10 15:08:00,82.65,83.4,82.65,83.4,1002800,22300
2024-04-10 15:09:00,83.6,85.65,83.6,85.3,1002800,59000
2024-04-10 15:10:00,85.45,85.65,84.0,84.0,1060800,34300
2024-04-10 15:11:00,83.8,85.25,83.8,84.95,1060800,35500
2024-04-10 15:12:00,84.95,85.05,84.6,84.9,1060800,20850
2024-04-10 15:13:00,85.15,85.6,84.95,85.25,1092150,46200
2024-04-10 15:14:00,85.25,85.85,85.05,85.65,1092150,26450
2024-04-10 15:15:00,85.65,86.0,85.35,85.45,1092150,36500
2024-04-10 15:16:00,85.5,86.45,85.25,86.45,1104200,26300
2024-04-10 15:17:00,86.55,86.95,86.35,86.7,1104200,37850
2024-04-10 15:18:00,86.75,86.85,86.5,86.8,1104200,18800
2024-04-10 15:19:00,86.75,86.85,84.95,85.8,1089850,20350
2024-04-10 15:20:00,85.75,86.15,85.25,86.15,1089850,35750
2024-04-10 15:21:00,86.2,86.4,86.0,86.05,1089850,16800
2024-04-10 15:22:00,86.0,86.6,85.85,86.6,1077200,43150
2024-04-10 15:23:00,86.6,86.7,85.55,85.65,1077200,33600
2024-04-10 15:24:00,85.7,86.45,85.7,86.45,1077200,33700
2024-04-10 15:25:00,86.5,86.65,85.6,86.05,1045800,30600
2024-04-10 15:26:00,86.05,86.5,86.05,86.4,1045800,52350
2024-04-10 15:27:00,86.55,86.7,86.4,86.5,1045800,43700
2024-04-10 15:28:00,86.5,87.0,86.45,86.8,1049200,48950
2024-04-10 15:29:00,86.7,87.85,86.35,87.85,1049200,68100
2024-04-10 15:30:00,87.5,87.5,87.5,87.5,1049200,250
