lasttradetime,open,high,low,close,openinterest,volume
2024-04-01 11:40:00,188.2,188.2,188.2,188.2,50,0
2024-04-01 11:42:00,188.2,188.2,188.2,188.2,50,0
2024-04-01 11:43:00,188.2,188.2,188.2,188.2,50,0
2024-04-01 11:44:00,188.2,188.2,188.2,188.2,50,0
2024-04-01 11:45:00,188.2,188.2,188.2,188.2,50,0
2024-04-01 11:46:00,179.55,179.55,179.55,179.55,100,50
2024-04-01 11:47:00,179.55,182.65,179.55,182.65,100,50
2024-04-01 11:49:00,182.65,182.65,182.65,182.65,100,0
2024-04-01 11:50:00,182.65,182.65,182.65,182.65,100,0
2024-04-01 11:51:00,182.65,184.15,182.65,184.15,150,50
2024-04-01 11:52:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 11:53:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 11:54:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 11:55:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 11:56:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 11:57:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 11:59:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:00:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:01:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:02:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:03:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:04:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:05:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:06:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:07:00,184.15,184.15,184.15,184.15,150,0
2024-04-01 12:08:00,184.15,191.95,184.15,191.95,200,50
2024-04-01 12:09:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:10:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:11:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:12:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:13:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:14:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:15:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:16:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:17:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:18:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:19:00,191.95,191.95,191.95,191.95,200,0
2024-04-01 12:20:00,188.2,188.2,188.2,188.2,250,50
2024-04-01 12:21:00,188.2,190.9,188.2,190.9,250,50
2024-04-01 12:22:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:23:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:24:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:25:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:26:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:27:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:28:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:29:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:30:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:31:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:32:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:33:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:34:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:35:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:36:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:37:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:38:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:39:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:40:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:41:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:42:00,190.9,190.9,190.9,190.9,250,0
2024-04-01 12:43:00,190.9,190.9,189.05,189.05,350,50
2024-04-01 12:44:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:45:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:46:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:47:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:48:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:49:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:50:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:51:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:52:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:53:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:54:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:55:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:56:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:57:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:58:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 12:59:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:00:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:01:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:02:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:03:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:04:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:05:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:06:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:07:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:08:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:09:00,189.05,189.05,189.05,189.05,350,0
2024-04-01 13:10:00,189.05,189.05,170.65,170.65,400,150
2024-04-01 13:11:00,175.55,175.55,174.3,174.3,400,100
2024-04-01 13:12:00,174.3,174.3,174.3,174.3,400,0
2024-04-01 13:13:00,174.6,174.6,174.6,174.6,400,50
2024-04-01 13:14:00,174.6,176.2,174.6,176.2,600,50
2024-04-01 13:15:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:16:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:17:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:18:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:19:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:20:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:21:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:22:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:23:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:24:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:25:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:26:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:27:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:28:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:29:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:30:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:31:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:32:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:33:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:34:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:35:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:36:00,176.2,176.2,176.2,176.2,600,0
2024-04-01 13:37:00,176.2,182.55,176.2,182.55,650,50
2024-04-01 13:38:00,182.55,182.55,182.55,182.55,650,0
2024-04-01 13:39:00,182.55,182.55,182.55,182.55,650,0
2024-04-01 13:40:00,182.55,182.55,182.55,182.55,650,0
2024-04-01 13:41:00,182.55,182.55,181.4,181.4,650,50
2024-04-01 13:42:00,181.4,181.4,181.4,181.4,650,0
2024-04-01 13:43:00,181.4,181.4,181.4,181.4,650,0
2024-04-01 13:44:00,181.4,181.4,181.4,181.4,650,0
2024-04-01 13:45:00,181.4,181.4,181.4,181.4,650,0
2024-04-01 13:46:00,181.4,181.4,181.4,181.4,650,0
2024-04-01 13:47:00,181.4,181.4,179.1,179.1,700,50
2024-04-01 13:48:00,179.1,179.6,179.1,179.6,700,50
2024-04-01 13:49:00,179.6,179.6,179.6,179.6,700,0
2024-04-01 13:50:00,179.6,179.6,179.6,179.6,700,0
2024-04-01 13:51:00,180.65,180.65,180.65,180.65,800,50
2024-04-01 13:52:00,180.65,180.65,180.65,180.65,800,0
2024-04-01 13:53:00,180.65,180.65,180.65,180.65,800,0
2024-04-01 13:54:00,180.65,180.65,180.65,180.65,800,0
2024-04-01 13:55:00,180.65,180.65,177.45,177.45,850,50
2024-04-01 13:56:00,177.45,177.45,177.45,177.45,850,0
2024-04-01 13:57:00,177.45,177.45,177.45,177.45,850,0
2024-04-01 13:58:00,179.1,179.1,179.1,179.1,850,50
2024-04-01 13:59:00,179.1,179.1,179.1,179.1,850,0
2024-04-01 14:00:00,179.1,179.1,179.1,179.1,850,0
2024-04-01 14:01:00,179.1,179.1,179.1,179.1,850,0
2024-04-01 14:02:00,179.1,179.1,179.1,179.1,850,0
2024-04-01 14:03:00,179.1,179.1,179.1,179.1,850,0
2024-04-01 14:04:00,179.1,183.05,179.1,183.05,950,50
2024-04-01 14:05:00,183.05,184.5,183.05,184.5,950,50
2024-04-01 14:06:00,184.5,184.5,184.5,184.5,950,0
2024-04-01 14:07:00,184.5,184.5,184.5,184.5,950,0
2024-04-01 14:08:00,184.5,184.5,184.5,184.5,950,0
2024-04-01 14:09:00,184.5,184.5,184.5,184.5,950,0
2024-04-01 14:10:00,184.5,184.5,184.5,184.5,950,0
2024-04-01 14:11:00,184.5,184.5,178.95,178.95,1050,100
2024-04-01 14:12:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:13:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:14:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:15:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:16:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:17:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:18:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:19:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:20:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:21:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:22:00,178.95,178.95,178.95,178.95,1050,0
2024-04-01 14:23:00,178.95,179.6,178.95,179.6,1100,50
2024-04-01 14:24:00,179.6,179.6,179.6,179.6,1100,0
2024-04-01 14:25:00,178.6,178.6,178.6,178.6,1100,50
2024-04-01 14:26:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:27:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:28:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:29:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:30:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:31:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:32:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:33:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:34:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:35:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:36:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:37:00,178.6,178.6,178.6,178.6,1100,0
2024-04-01 14:38:00,178.6,178.6,178.55,178.55,1200,50
2024-04-01 14:39:00,178.55,178.55,178.55,178.55,1200,0
2024-04-01 14:40:00,178.55,178.55,178.55,178.55,1200,0
2024-04-01 14:41:00,178.55,178.55,178.55,178.55,1200,0
2024-04-01 14:42:00,178.55,178.55,178.55,178.55,1200,0
2024-04-01 14:43:00,178.55,178.55,173.95,173.95,1200,50
2024-04-01 14:44:00,173.95,173.95,173.95,173.95,1200,0
2024-04-01 14:45:00,168.95,168.95,168.8,168.8,1200,150
2024-04-01 14:46:00,168.8,168.8,168.8,168.8,1200,0
2024-04-01 14:47:00,168.8,168.8,168.8,168.8,1200,0
2024-04-01 14:48:00,168.8,168.8,168.8,168.8,1200,0
2024-04-01 14:49:00,168.8,168.8,168.8,168.8,1200,0
2024-04-01 14:50:00,168.8,177.8,168.8,177.8,1400,50
2024-04-01 14:51:00,177.8,177.8,177.8,177.8,1400,0
2024-04-01 14:52:00,177.8,178.05,177.8,178.05,1450,50
2024-04-01 14:53:00,178.05,178.05,178.05,178.05,1450,0
2024-04-01 14:54:00,178.05,178.05,178.0,178.0,1450,50
2024-04-01 14:55:00,178.0,178.0,178.0,178.0,1450,0
2024-04-01 14:56:00,178.0,178.0,178.0,178.0,1450,0
2024-04-01 14:57:00,178.0,178.0,178.0,178.0,1450,0
2024-04-01 14:58:00,178.0,178.0,178.0,178.0,1450,0
2024-04-01 14:59:00,178.0,178.0,178.0,178.0,1450,0
2024-04-01 15:00:00,178.0,178.0,178.0,178.0,1450,0
2024-04-01 15:01:00,178.0,179.1,178.0,179.1,1550,50
2024-04-01 15:02:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:03:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:04:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:05:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:06:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:07:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:08:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:09:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:10:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:11:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:12:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:13:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:14:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:15:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:16:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:17:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:18:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:19:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:20:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:21:00,179.1,179.1,179.1,179.1,1550,0
2024-04-01 15:22:00,179.1,179.1,178.95,178.95,1600,50
2024-04-01 15:23:00,178.95,178.95,178.95,178.95,1600,0
2024-04-01 15:24:00,178.95,178.95,178.95,178.95,1600,0
2024-04-01 15:25:00,178.95,178.95,178.95,178.95,1600,0
2024-04-01 15:26:00,178.95,178.95,178.95,178.95,1600,0
2024-04-01 15:27:00,178.95,178.95,178.95,178.95,1600,0
2024-04-01 15:28:00,178.95,178.95,178.95,178.95,1600,0
2024-04-01 15:29:00,178.95,178.95,178.95,178.95,1600,0
2024-04-01 15:30:00,178.95,178.95,178.95,178.95,1600,0
2024-04-02 09:17:00,158.3,158.3,155.55,155.55,1650,150
2024-04-02 09:18:00,155.6,155.6,155.6,155.6,1650,50
2024-04-02 09:19:00,155.6,155.6,155.6,155.6,1650,0
2024-04-02 09:20:00,155.6,155.6,155.6,155.6,1650,0
2024-04-02 09:21:00,155.6,155.6,150.75,150.75,1850,250
2024-04-02 09:22:00,150.75,150.75,150.75,150.75,1850,0
2024-04-02 09:23:00,150.75,150.75,150.75,150.75,1850,0
2024-04-02 09:24:00,150.75,150.75,150.75,150.75,1850,0
2024-04-02 09:25:00,150.75,158.8,150.75,151.85,1850,150
2024-04-02 09:26:00,151.85,151.85,151.85,151.85,1850,0
2024-04-02 09:27:00,151.85,151.85,151.85,151.85,1850,0
2024-04-02 09:28:00,151.85,151.85,151.85,151.85,1850,0
2024-04-02 09:29:00,151.85,156.75,151.85,156.75,1950,50
2024-04-02 09:30:00,156.75,158.8,156.75,158.8,1950,50
2024-04-02 09:31:00,158.8,158.8,158.8,158.8,1950,0
2024-04-02 09:32:00,158.8,177.45,158.8,177.45,2000,50
2024-04-02 09:33:00,175.05,184.7,175.05,179.0,2150,500
2024-04-02 09:34:00,179.0,182.3,179.0,180.75,2150,350
2024-04-02 09:35:00,180.75,180.75,175.0,175.0,2150,150
2024-04-02 09:36:00,175.0,175.0,175.0,175.0,2150,0
2024-04-02 09:37:00,175.0,175.0,175.0,175.0,2150,0
2024-04-02 09:38:00,175.0,175.0,175.0,175.0,2150,0
2024-04-02 09:39:00,175.0,175.05,175.0,175.05,2400,50
2024-04-02 09:40:00,175.05,175.05,175.05,175.05,2400,0
2024-04-02 09:41:00,171.15,171.15,170.8,170.8,2400,100
2024-04-02 09:42:00,170.8,170.8,170.8,170.8,2400,0
2024-04-02 09:43:00,170.8,170.8,170.8,170.8,2400,0
2024-04-02 09:44:00,170.8,170.8,170.8,170.8,2400,0
2024-04-02 09:45:00,170.8,170.8,166.2,167.15,2450,150
2024-04-02 09:46:00,167.15,167.15,159.95,159.95,2550,150
2024-04-02 09:47:00,159.6,159.85,159.6,159.85,2550,200
2024-04-02 09:48:00,159.85,160.1,158.1,158.1,2750,300
2024-04-02 09:49:00,158.1,160.0,158.1,160.0,2750,50
2024-04-02 09:50:00,160.0,160.0,160.0,160.0,2750,0
2024-04-02 09:51:00,161.55,161.55,161.55,161.55,2750,50
2024-04-02 09:52:00,161.55,161.55,157.0,157.0,2850,50
2024-04-02 09:53:00,157.0,157.0,157.0,157.0,2850,0
2024-04-02 09:54:00,157.0,157.0,157.0,157.0,2850,0
2024-04-02 09:55:00,157.0,157.0,152.4,152.4,2900,100
2024-04-02 09:56:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 09:57:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 09:58:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 09:59:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:00:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:01:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:02:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:03:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:04:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:05:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:06:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:07:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:08:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:09:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:10:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:11:00,152.4,152.4,152.4,152.4,2900,0
2024-04-02 10:12:00,152.4,152.4,147.6,147.6,2950,100
2024-04-02 10:13:00,147.6,147.6,147.6,147.6,2950,0
2024-04-02 10:14:00,147.6,147.6,147.6,147.6,2950,0
2024-04-02 10:15:00,147.6,147.6,147.6,147.6,2950,0
2024-04-02 10:16:00,147.6,147.6,147.4,147.4,3000,100
2024-04-02 10:17:00,147.4,148.5,144.85,144.85,3000,250
2024-04-02 10:18:00,148.5,148.5,148.5,148.5,3000,0
2024-04-02 10:19:00,148.5,149.7,148.5,149.7,3300,50
2024-04-02 10:20:00,149.7,149.7,149.7,149.7,3300,0
2024-04-02 10:21:00,149.7,152.4,149.7,152.4,3300,50
2024-04-02 10:22:00,152.4,152.4,149.5,149.5,3400,50
2024-04-02 10:23:00,149.5,149.5,149.5,149.5,3400,0
2024-04-02 10:24:00,149.5,149.5,145.75,145.75,3400,150
2024-04-02 10:25:00,145.75,145.75,145.75,145.75,3400,0
2024-04-02 10:26:00,145.75,145.75,144.15,144.15,3400,500
2024-04-02 10:27:00,144.15,144.15,144.15,144.15,3400,0
2024-04-02 10:28:00,144.15,144.15,144.15,144.15,3400,0
2024-04-02 10:29:00,144.15,145.0,144.15,144.95,3600,100
2024-04-02 10:30:00,148.1,148.1,148.1,148.1,3600,100
2024-04-02 10:31:00,148.1,148.1,148.1,148.1,3600,0
2024-04-02 10:32:00,148.1,148.1,148.1,148.1,3600,0
2024-04-02 10:33:00,148.1,148.1,148.1,148.1,3600,0
2024-04-02 10:34:00,148.1,148.1,148.1,148.1,3600,0
2024-04-02 10:35:00,148.1,148.1,148.1,148.1,3600,0
2024-04-02 10:36:00,148.1,148.1,146.25,146.25,3650,100
2024-04-02 10:37:00,146.25,146.25,144.95,144.95,3650,50
2024-04-02 10:38:00,144.95,144.95,143.8,143.85,3650,250
2024-04-02 10:39:00,143.85,143.85,143.85,143.85,3650,0
2024-04-02 10:40:00,143.85,143.85,142.05,142.05,3850,50
2024-04-02 10:41:00,142.05,142.05,142.05,142.05,3850,0
2024-04-02 10:42:00,142.05,142.05,142.05,142.05,3850,0
2024-04-02 10:43:00,142.05,142.05,142.05,142.05,3850,0
2024-04-02 10:44:00,142.05,142.05,142.05,142.05,3850,0
2024-04-02 10:45:00,142.05,142.95,142.05,142.95,3800,200
2024-04-02 10:46:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:47:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:48:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:49:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:50:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:51:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:52:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:53:00,142.95,142.95,142.95,142.95,3800,0
2024-04-02 10:54:00,142.95,142.95,140.75,140.75,3950,50
2024-04-02 10:55:00,140.75,140.75,140.75,140.75,3950,0
2024-04-02 10:56:00,140.75,141.1,140.75,141.1,3950,50
2024-04-02 10:57:00,141.1,141.1,141.1,141.1,3950,0
2024-04-02 10:58:00,141.1,141.1,141.1,141.1,3950,0
2024-04-02 10:59:00,141.1,141.1,141.1,141.1,3950,0
2024-04-02 11:00:00,141.1,141.1,141.1,141.1,3950,0
2024-04-02 11:01:00,141.1,141.1,132.95,132.95,4000,50
2024-04-02 11:02:00,132.95,132.95,132.95,132.95,4000,0
2024-04-02 11:03:00,136.0,136.0,136.0,136.0,4000,100
2024-04-02 11:04:00,136.0,136.0,136.0,136.0,4000,0
2024-04-02 11:05:00,136.0,148.1,136.0,148.1,4000,250
2024-04-02 11:06:00,148.1,149.45,148.1,149.45,4000,150
2024-04-02 11:07:00,149.45,149.45,145.25,145.25,4100,50
2024-04-02 11:08:00,145.25,145.25,145.25,145.25,4100,0
2024-04-02 11:09:00,145.25,145.25,145.25,145.25,4100,0
2024-04-02 11:10:00,145.25,145.25,145.25,145.25,4100,0
2024-04-02 11:11:00,145.25,145.25,145.25,145.25,4100,0
2024-04-02 11:12:00,145.25,145.25,145.25,145.25,4100,0
2024-04-02 11:13:00,145.25,145.65,145.25,145.65,4150,100
2024-04-02 11:14:00,145.65,146.7,145.65,146.7,4150,50
2024-04-02 11:15:00,146.7,148.45,146.7,148.45,4150,50
2024-04-02 11:16:00,148.45,148.45,148.45,148.45,4150,0
2024-04-02 11:17:00,148.45,148.45,148.45,148.45,4150,0
2024-04-02 11:18:00,148.45,148.45,148.45,148.45,4150,0
2024-04-02 11:19:00,148.45,148.45,148.45,148.45,4150,0
2024-04-02 11:20:00,148.45,148.45,148.45,148.45,4150,0
2024-04-02 11:21:00,148.45,148.45,147.0,147.75,3950,300
2024-04-02 11:22:00,147.75,147.75,147.75,147.75,3950,0
2024-04-02 11:23:00,147.75,147.75,147.75,147.75,3950,0
2024-04-02 11:24:00,147.75,147.75,147.75,147.75,3950,0
2024-04-02 11:25:00,147.75,147.75,147.75,147.75,3950,0
2024-04-02 11:26:00,147.75,147.75,147.75,147.75,3950,0
2024-04-02 11:27:00,147.75,147.75,146.4,146.4,4000,50
2024-04-02 11:28:00,146.4,146.4,146.4,146.4,4000,0
2024-04-02 11:29:00,146.4,146.4,146.3,146.3,3950,100
2024-04-02 11:30:00,146.3,146.3,146.3,146.3,3950,0
2024-04-02 11:31:00,146.3,146.3,146.3,146.3,3950,0
2024-04-02 11:32:00,146.3,146.3,146.3,146.3,3950,0
2024-04-02 11:33:00,146.3,146.3,146.3,146.3,3950,0
2024-04-02 11:34:00,146.3,146.3,146.3,146.3,3950,0
2024-04-02 11:35:00,146.3,147.25,146.3,147.25,3950,250
2024-04-02 11:36:00,147.25,147.25,147.25,147.25,3950,0
2024-04-02 11:37:00,147.25,147.25,147.25,147.25,3950,0
2024-04-02 11:38:00,147.25,147.25,147.25,147.25,3950,0
2024-04-02 11:39:00,147.25,147.25,147.25,147.25,3950,0
2024-04-02 11:40:00,147.25,150.7,147.25,150.7,3950,50
2024-04-02 11:41:00,150.7,150.7,150.7,150.7,3950,0
2024-04-02 11:42:00,150.7,150.7,150.7,150.7,3950,0
2024-04-02 11:43:00,150.7,150.7,150.7,150.7,3950,0
2024-04-02 11:44:00,150.7,150.7,150.7,150.7,3950,0
