lasttradetime,open,high,low,close,tradedqty
2024-01-30 09:15:00+00:00,214.50603,225.9416,218.07448,216.8825,341134.72
2024-01-30 09:16:00+00:00,216.28639,228.04912,220.20618,218.46098,351410.75
2024-01-30 09:17:00+00:00,197.79192,206.70366,198.95453,200.03566,263837.97
2024-01-30 09:18:00+00:00,191.31187,198.15619,189.4135,193.14609,207682.98
2024-01-30 09:19:00+00:00,184.70557,192.71124,185.53777,187.202,224460.45
2024-01-30 09:20:00+00:00,185.03258,191.45186,182.98318,187.03064,189140.1
2024-01-30 09:21:00+00:00,184.19911,189.64702,180.58899,185.93317,167594.31
2024-01-30 09:22:00+00:00,184.59135,190.17819,181.16533,186.38315,170685.38
2024-01-30 09:23:00+00:00,187.20491,192.79832,183.59467,188.90607,175290.0
2024-01-30 09:24:00+00:00,190.19731,195.99986,186.61928,191.78458,183648.56
2024-01-30 09:25:00+00:00,185.87158,191.72084,182.80151,187.6559,178555.97
2024-01-30 09:26:00+00:00,184.0025,189.31755,180.18036,185.73415,164435.39
2024-01-30 09:27:00+00:00,176.73633,187.40945,182.77356,180.20161,268931.3
2024-01-30 09:28:00+00:00,171.95981,179.51785,173.10631,174.9064,194758.25
2024-01-30 09:29:00+00:00,174.02632,180.22609,172.61513,176.41072,168643.84
2024-01-30 09:30:00+00:00,169.62479,176.12926,169.03506,172.23505,167455.61
2024-01-30 09:31:00+00:00,167.46498,176.08641,170.82436,170.81989,211009.03
2024-01-30 09:32:00+00:00,161.07039,170.3465,166.07822,164.76968,214941.81
2024-01-30 09:33:00+00:00,155.19572,164.80118,161.22696,159.2393,213290.6
2024-01-30 09:34:00+00:00,153.6891,161.3511,156.40909,157.23486,168401.31
2024-01-30 09:35:00+00:00,151.48538,160.09972,156.09067,155.38899,186353.81
2024-01-30 09:36:00+00:00,147.79715,157.53299,154.56944,152.0602,203371.2
2024-01-30 09:37:00+00:00,143.6253,153.00275,150.11552,147.99586,190218.44
2024-01-30 09:38:00+00:00,144.6938,152.43181,148.23837,148.61041,156665.27
2024-01-30 09:39:00+00:00,148.8164,157.79156,154.24405,152.95299,189667.05
2024-01-30 09:40:00+00:00,153.96451,164.98792,162.4687,158.34708,241225.61
2024-01-30 09:41:00+00:00,151.64119,159.10106,154.20755,155.24472,161469.28
2024-01-30 09:42:00+00:00,152.20857,159.64024,154.69969,155.8298,161861.02
2024-01-30 09:43:00+00:00,154.53574,161.64906,156.22974,157.9286,157955.27
2024-01-30 09:44:00+00:00,160.22298,168.44615,163.47244,163.79634,190961.17
2024-01-30 09:45:00+00:00,163.91635,171.88687,166.43149,167.19313,191572.34
2024-01-30 09:46:00+00:00,159.46695,166.30737,160.33487,162.60046,160019.86
2024-01-30 09:47:00+00:00,157.01436,163.74207,157.91176,160.2322,154374.56
2024-01-30 09:48:00+00:00,166.69359,177.0302,173.08855,170.62886,246865.03
2024-01-30 09:49:00+00:00,185.7277,198.26447,194.17307,189.61734,323820.5
2024-01-30 09:50:00+00:00,194.48737,206.87595,201.76897,197.85074,334161.47
2024-01-30 09:51:00+00:00,198.86821,211.52249,206.38707,202.33684,348473.94
2024-01-30 09:52:00+00:00,209.81483,223.54938,217.6419,212.93692,384469.44
2024-01-30 09:53:00+00:00,224.80649,240.89635,234.89973,228.13925,456326.34
2024-01-30 09:54:00+00:00,221.66492,234.08139,226.11343,223.84026,373792.25
2024-01-30 09:55:00+00:00,211.02625,219.28859,209.60902,212.46553,267441.25
2024-01-30 09:56:00+00:00,211.58015,219.27982,209.08185,212.81136,254851.48
2024-01-30 09:57:00+00:00,213.0913,219.9399,209.25307,214.13503,242067.78
2024-01-30 09:58:00+00:00,209.7095,217.25179,207.44124,211.08127,252881.45
2024-01-30 09:59:00+00:00,211.36076,217.10786,205.7816,212.12308,215053.6
2024-01-30 10:00:00+00:00,214.19426,221.27426,210.57213,215.16663,248257.28
2024-01-30 10:01:00+00:00,214.9609,226.68562,218.58977,217.11136,342659.47
2024-01-30 10:02:00+00:00,193.72899,204.94695,199.18373,196.77,307949.56
2024-01-30 10:03:00+00:00,198.7846,207.26959,199.17677,200.99365,256283.72
2024-01-30 10:04:00+00:00,211.79037,220.62721,211.38814,213.51854,282120.88
2024-01-30 10:05:00+00:00,209.91457,217.54436,207.66945,211.2386,254131.61
2024-01-30 10:06:00+00:00,203.9781,210.65672,200.6067,205.23079,223040.03
2024-01-30 10:07:00+00:00,201.1761,207.61067,197.63817,202.52356,213091.16
2024-01-30 10:08:00+00:00,202.18474,207.8848,197.31207,203.23534,199253.58
2024-01-30 10:09:00+00:00,204.61688,210.99448,200.73648,205.84584,218333.3
2024-01-30 10:10:00+00:00,204.36823,209.92099,199.11774,205.29134,200579.52
2024-01-30 10:11:00+00:00,204.81927,210.40765,199.49243,205.71104,200912.53
2024-01-30 10:12:00+00:00,204.50427,210.05379,199.18712,205.40862,200111.64
2024-01-30 10:13:00+00:00,203.10811,208.32034,197.2962,203.9409,190183.05
2024-01-30 10:14:00+00:00,205.42815,212.02585,201.90088,206.7073,225062.8
2024-01-30 10:15:00+00:00,215.46,222.64034,211.91885,216.53871,252135.89
2024-01-30 10:16:00+00:00,220.6369,230.45518,220.79175,222.09413,314839.03
2024-01-30 10:17:00+00:00,220.66022,227.93059,216.67616,221.50456,261136.86
2024-01-30 10:18:00+00:00,221.12361,228.51627,217.24792,221.82811,264361.97
2024-01-30 10:19:00+00:00,209.53653,218.78769,210.20409,211.45609,290286.47
2024-01-30 10:20:00+00:00,207.27225,213.24814,202.46434,208.19975,214221.58
