lasttradetime,open,high,low,close,tradedqty
2024-01-30 13:00:00+00:00,195.93121,200.49039,190.27443,196.68127,186586.44
2024-01-30 13:01:00+00:00,196.5938,201.1876,190.86688,197.2882,187778.78
2024-01-30 13:02:00+00:00,198.87175,203.5639,192.99002,199.41032,192836.44
2024-01-30 13:03:00+00:00,200.23648,205.00948,194.30832,200.74188,196231.94
2024-01-30 13:04:00+00:00,196.95506,201.57076,191.207,197.64253,188551.8
2024-01-30 13:05:00+00:00,196.34503,200.92921,190.66138,197.0495,187582.02
2024-01-30 13:06:00+00:00,201.14192,205.93152,195.08784,201.53906,197617.73
2024-01-30 13:07:00+00:00,202.73163,207.62361,196.61484,203.09146,201331.25
2024-01-30 13:08:00+00:00,203.88617,208.81122,197.7176,204.13245,204333.1
2024-01-30 13:09:00+00:00,201.45378,206.29845,195.48087,201.89539,199382.8
2024-01-30 13:10:00+00:00,195.22453,199.75594,189.6299,196.03558,185219.12
2024-01-30 13:11:00+00:00,194.49629,198.97649,188.88327,195.34135,182955.44
2024-01-30 13:12:00+00:00,194.58191,199.07481,189.00008,195.40704,183485.2
2024-01-30 13:13:00+00:00,194.74652,199.24332,189.11258,195.56816,183459.58
2024-01-30 13:14:00+00:00,196.3735,200.93556,190.55864,197.06508,186272.17
2024-01-30 13:15:00+00:00,200.18994,204.94041,194.16705,200.65613,195054.48
2024-01-30 13:16:00+00:00,202.46873,207.32625,196.22087,202.76361,199214.66
2024-01-30 13:17:00+00:00,204.52802,209.47757,198.1123,204.71358,203233.58
2024-01-30 13:18:00+00:00,201.55637,206.3841,195.41132,201.9286,197762.4
2024-01-30 13:19:00+00:00,204.02454,208.94122,197.67256,204.22316,202648.14
2024-01-30 13:20:00+00:00,205.51187,210.51521,199.08957,205.61603,206125.97
2024-01-30 13:21:00+00:00,206.12747,211.15549,199.66794,206.21686,207477.34
2024-01-30 13:22:00+00:00,204.8151,209.77878,198.33102,204.9474,203373.73
2024-01-30 13:23:00+00:00,206.0704,211.08926,199.5211,206.16768,206220.78
2024-01-30 13:24:00+00:00,204.05545,208.99197,197.69131,204.28506,202638.45
2024-01-30 13:25:00+00:00,203.60735,208.50371,197.22565,203.82883,201161.73
2024-01-30 13:26:00+00:00,206.78838,211.83276,200.19745,206.84038,207941.17
2024-01-30 13:27:00+00:00,208.70277,213.83446,202.00058,208.6516,212139.11
2024-01-30 13:28:00+00:00,211.90042,217.16473,204.98181,211.64871,218902.02
2024-01-30 13:29:00+00:00,213.9167,219.27432,206.8546,213.53514,222970.48
2024-01-30 13:30:00+00:00,241.68839,248.17093,233.63486,240.13963,290011.94
2024-01-30 13:31:00+00:00,288.49057,296.56512,278.46588,285.58228,392350.88
2024-01-30 13:32:00+00:00,301.30896,309.516,289.7193,297.6677,406962.25
2024-01-30 13:33:00+00:00,286.29608,294.0423,275.15393,282.7802,373397.28
2024-01-30 13:34:00+00:00,281.31775,288.8263,269.73923,277.77353,355518.4
2024-01-30 13:35:00+00:00,267.98328,275.1847,257.55182,265.08908,333274.2
2024-01-30 13:36:00+00:00,260.2455,267.23618,250.5004,257.7021,320195.47
2024-01-30 13:37:00+00:00,249.3085,255.97893,240.15164,247.25868,297750.2
2024-01-30 13:38:00+00:00,246.77783,253.3068,237.48079,244.76169,289225.28
2024-01-30 13:39:00+00:00,238.96043,245.29712,230.48552,237.40982,277180.62
2024-01-30 13:40:00+00:00,231.36746,237.4263,223.42357,230.19714,261800.11
2024-01-30 13:41:00+00:00,227.26555,233.1848,219.54099,226.29602,253229.47
2024-01-30 13:42:00+00:00,230.78355,236.79146,222.77068,229.55623,259954.05
2024-01-30 13:43:00+00:00,238.66948,244.93332,229.93777,236.99101,273543.2
2024-01-30 13:44:00+00:00,243.17441,249.56319,233.98135,241.22404,280570.72
2024-01-30 13:45:00+00:00,238.79086,245.05786,229.87291,237.06543,271756.97
2024-01-30 13:46:00+00:00,234.02144,240.09668,225.2507,232.48448,260431.53
2024-01-30 13:47:00+00:00,235.37643,241.51602,226.74054,233.77466,265608.1
2024-01-30 13:48:00+00:00,239.53027,245.79042,230.43587,237.66827,271871.1
2024-01-30 13:49:00+00:00,245.92802,252.41371,236.58044,243.83574,286450.44
2024-01-30 13:50:00+00:00,249.86922,256.49442,240.32425,247.68648,294756.72
2024-01-30 13:51:00+00:00,252.55457,259.22415,242.66463,250.10985,298418.8
2024-01-30 13:52:00+00:00,254.8684,261.61124,244.76167,252.29279,301982.56
2024-01-30 13:53:00+00:00,247.98378,254.54698,238.45718,245.79422,290090.22
2024-01-30 13:54:00+00:00,247.08675,253.57411,237.39807,244.84085,285950.62
2024-01-30 13:55:00+00:00,244.03549,250.45258,234.58801,241.95743,280325.84
2024-01-30 13:56:00+00:00,236.77365,242.98007,228.06816,235.15503,268554.56
2024-01-30 13:57:00+00:00,233.18468,239.23024,224.50148,231.65453,258989.16
2024-01-30 13:58:00+00:00,235.43819,241.57527,226.68326,233.86101,264402.25
2024-01-30 13:59:00+00:00,235.5616,241.67403,226.62723,233.86603,262850.53
2024-01-30 14:00:00+00:00,243.83128,250.21854,234.43329,241.7491,280392.3
2024-01-30 14:01:00+00:00,258.56683,265.43396,248.44543,255.92581,311853.47
2024-01-30 14:02:00+00:00,255.67558,262.47174,245.65996,253.12544,305334.7
2024-01-30 14:03:00+00:00,246.66032,253.15764,237.06938,244.46167,285717.0
2024-01-30 14:04:00+00:00,240.51768,246.82838,231.3834,238.65125,274123.94
