lasttradetime,open,high,low,close,tradedqty
2024-01-30 16:02:00+00:00,217.99173,225.23627,212.45367,218.72617,227470.8
2024-01-30 16:03:00+00:00,216.16737,223.39594,210.79779,216.98933,222251.27
2024-01-30 16:04:00+00:00,217.64162,224.8077,212.12445,218.34291,224364.55
2024-01-30 16:05:00+00:00,218.01924,225.19183,212.49225,218.7013,225012.36
2024-01-30 16:06:00+00:00,217.56372,224.7529,212.10326,218.29726,224510.92
2024-01-30 16:07:00+00:00,223.07346,230.36127,217.18436,223.65866,240409.8
2024-01-30 16:08:00+00:00,224.49393,231.81009,218.41893,224.99406,245504.61
2024-01-30 16:09:00+00:00,218.22414,225.45845,212.58514,218.95396,229933.94
2024-01-30 16:10:00+00:00,220.45616,227.62498,214.74693,221.05891,231810.9
2024-01-30 16:11:00+00:00,219.45187,226.61624,213.79202,220.06349,228606.53
2024-01-30 16:12:00+00:00,231.9811,239.40387,225.32988,232.29483,268109.4
2024-01-30 16:13:00+00:00,225.18922,232.47302,219.08237,225.6068,244241.33
2024-01-30 16:14:00+00:00,219.71547,226.95442,214.02774,220.38417,232296.25
2024-01-30 16:15:00+00:00,219.31985,226.6622,213.60245,220.09618,235916.97
2024-01-30 16:16:00+00:00,213.4085,220.60419,208.19614,214.31396,216055.78
2024-01-30 16:17:00+00:00,212.72299,219.93082,207.57288,213.68459,215155.67
2024-01-30 16:18:00+00:00,210.78696,218.1839,205.72794,211.95102,216979.72
2024-01-30 16:19:00+00:00,207.59647,215.1167,202.64233,209.01302,217960.75
2024-01-30 16:20:00+00:00,206.68886,214.19131,202.08702,208.19777,209563.88
2024-01-30 16:21:00+00:00,210.11661,217.34602,205.14542,211.21335,210560.08
2024-01-30 16:22:00+00:00,211.68536,218.98145,206.66917,212.78432,214839.92
2024-01-30 16:23:00+00:00,214.91115,222.1018,209.58998,215.76743,219860.7
2024-01-30 16:24:00+00:00,214.9876,222.18631,209.66649,215.82814,219723.97
2024-01-30 16:25:00+00:00,215.6758,222.88249,210.3273,216.52156,222354.67
2024-01-30 16:26:00+00:00,214.00568,221.30104,208.72627,214.97472,221845.42
2024-01-30 16:27:00+00:00,212.23433,219.54408,207.0967,213.30733,217806.66
2024-01-30 16:28:00+00:00,209.0259,216.33417,204.176,210.19899,208032.39
2024-01-30 16:29:00+00:00,206.97029,214.1869,202.29861,208.19936,201398.84
2024-01-30 16:30:00+00:00,206.1016,213.35457,201.46158,207.3731,200414.97
2024-01-30 16:31:00+00:00,205.04803,212.42052,200.42445,206.46475,203768.38
2024-01-30 16:32:00+00:00,203.9264,211.2638,199.47923,205.39279,198843.58
2024-01-30 16:33:00+00:00,204.4642,212.0994,199.73993,206.08006,212803.36
2024-01-30 16:34:00+00:00,203.36644,210.90327,198.91895,205.02113,205098.95
2024-01-30 16:35:00+00:00,198.5075,206.00562,194.33575,200.27908,192412.39
2024-01-30 16:36:00+00:00,201.20824,208.71227,196.95393,202.93858,198466.61
2024-01-30 16:37:00+00:00,199.26689,206.69444,195.08116,200.95464,190864.44
2024-01-30 16:38:00+00:00,197.5889,205.1238,193.46214,199.45158,192979.27
2024-01-30 16:39:00+00:00,194.61964,202.08122,190.81554,196.55574,180980.08
2024-01-30 16:40:00+00:00,193.73921,201.2492,189.99718,195.72557,179813.12
2024-01-30 16:41:00+00:00,194.0641,201.6088,190.16724,196.07846,185879.98
2024-01-30 16:42:00+00:00,190.9246,198.55528,187.33792,193.11667,178112.44
2024-01-30 16:43:00+00:00,190.41861,197.98782,186.93182,192.6264,174961.17
2024-01-30 16:44:00+00:00,191.23439,198.6808,187.6491,193.28685,172558.23
2024-01-30 16:45:00+00:00,198.68712,206.18275,194.57614,200.50964,192946.94
2024-01-30 16:46:00+00:00,225.66458,233.60945,219.44203,226.74675,273551.34
2024-01-30 16:47:00+00:00,227.25906,235.19829,220.68248,228.08624,276082.16
2024-01-30 16:48:00+00:00,205.05629,212.81873,200.27026,206.75394,219018.45
2024-01-30 16:49:00+00:00,194.91486,202.53929,191.04732,196.95758,188556.56
2024-01-30 16:50:00+00:00,191.21999,199.01804,187.48169,193.51273,187354.77
2024-01-30 16:51:00+00:00,188.30293,195.97557,184.95432,190.6658,173768.9
2024-01-30 16:52:00+00:00,185.50691,193.1088,182.33954,187.88837,163211.9
2024-01-30 16:53:00+00:00,186.06738,193.71295,182.92932,188.4944,165345.89
2024-01-30 16:54:00+00:00,188.70848,196.28613,185.3399,190.97957,170570.66
2024-01-30 16:55:00+00:00,191.82396,199.37206,188.22983,193.94112,177404.66
2024-01-30 16:56:00+00:00,187.72984,195.36876,184.41179,190.05196,169577.73
2024-01-30 16:57:00+00:00,185.20996,192.79192,182.08676,187.61488,162217.64
2024-01-30 16:58:00+00:00,188.38293,196.56578,184.75366,191.03732,194929.3
2024-01-30 16:59:00+00:00,178.3754,186.40074,175.7461,181.40558,160938.58
2024-01-30 17:00:00+00:00,177.57816,185.40991,174.95587,180.43242,151707.9
2024-01-30 17:01:00+00:00,173.71571,181.70874,171.43849,176.83194,145651.45
2024-01-30 17:02:00+00:00,176.30981,184.45142,173.71661,179.46147,161904.17
2024-01-30 17:03:00+00:00,170.91156,179.30441,168.68243,174.36934,154291.52
2024-01-30 17:04:00+00:00,166.8834,175.30795,164.95087,170.58467,148833.33
2024-01-30 17:05:00+00:00,161.08049,169.51054,159.6837,164.94066,127307.96
2024-01-30 17:06:00+00:00,161.307,169.77843,159.80592,165.19997,132830.44
2024-01-30 17:07:00+00:00,158.98146,167.77217,157.71686,163.14073,133846.47
2024-01-30 17:08:00+00:00,155.21667,163.97827,154.20999,159.53064,125304.08
2024-01-30 17:09:00+00:00,152.79938,161.48529,152.01236,157.10861,112061.055
2024-01-30 17:10:00+00:00,159.27531,167.91084,158.01633,163.39194,131259.66
2024-01-30 17:11:00+00:00,168.49686,176.99535,166.37419,172.19337,158970.86
2024-01-30 17:12:00+00:00,158.80049,167.27943,157.56836,162.77266,122117.516
2024-01-30 17:13:00+00:00,159.33943,167.81723,158.10655,163.32477,123367.83
2024-01-30 17:14:00+00:00,160.9119,169.28114,159.5622,164.75786,124385.65
2024-01-30 17:15:00+00:00,168.54027,176.87831,166.65178,172.15735,145430.02
2024-01-30 17:16:00+00:00,171.70691,179.8521,169.44214,175.0023,149407.39
2024-01-30 17:17:00+00:00,165.07645,173.28891,163.38548,168.65558,130910.2
2024-01-30 17:18:00+00:00,162.66753,170.91823,161.13077,166.3541,125818.43
2024-01-30 17:19:00+00:00,178.96959,187.30095,176.2137,182.23517,176734.19
2024-01-30 17:20:00+00:00,201.11995,209.37402,196.60135,203.49457,231491.38
2024-01-30 17:21:00+00:00,209.98111,217.87152,204.53024,211.64616,246579.45
2024-01-30 17:22:00+00:00,213.94675,222.04008,208.28056,215.60056,256962.58
2024-01-30 17:23:00+00:00,226.7566,234.69753,220.063,227.77443,286435.8
2024-01-30 17:24:00+00:00,243.78964,252.25089,235.95801,244.47795,333319.53
2024-01-30 17:25:00+00:00,233.6916,241.66637,226.5843,234.26863,292294.06
2024-01-30 17:26:00+00:00,215.97974,223.58012,210.53888,217.12646,237164.38
2024-01-30 17:27:00+00:00,214.96863,222.58257,209.74403,216.18826,232468.48
2024-01-30 17:28:00+00:00,215.4139,222.85632,210.02309,216.46082,229583.53
2024-01-30 17:29:00+00:00,213.54001,221.07008,208.16672,214.6826,228894.47
2024-01-30 17:30:00+00:00,211.3937,218.76622,206.3973,212.56772,216128.69
2024-01-30 17:31:00+00:00,216.8549,224.27007,211.29575,217.78261,232881.03
2024-01-30 17:32:00+00:00,224.49146,232.69492,218.6244,225.76857,271075.16
2024-01-30 17:33:00+00:00,206.01616,213.95782,200.95415,207.80246,232388.7
2024-01-30 17:34:00+00:00,205.2737,213.04263,200.60156,207.04071,218390.42
2024-01-30 17:35:00+00:00,217.95573,225.6654,212.38535,219.14308,244990.56
2024-01-30 17:36:00+00:00,214.21042,221.66484,208.77034,215.2856,230355.12
2024-01-30 17:37:00+00:00,206.04109,213.57404,201.39552,207.53436,209494.94
2024-01-30 17:38:00+00:00,202.99106,210.55183,198.65948,204.68431,202801.66
2024-01-30 17:39:00+00:00,202.61037,210.04123,198.26154,204.19241,198044.34
2024-01-30 17:40:00+00:00,206.61761,214.06123,201.92776,208.06934,209804.92
2024-01-30 17:41:00+00:00,204.56252,211.91588,199.9802,205.9713,201000.7
2024-01-30 17:42:00+00:00,205.18205,212.50803,200.60693,206.58417,202470.27
2024-01-30 17:43:00+00:00,204.6929,212.04086,200.13495,206.11073,201276.33
2024-01-30 17:44:00+00:00,202.69987,210.01936,198.31947,204.18811,195571.9
2024-01-30 17:45:00+00:00,207.90337,215.34964,203.06157,209.28595,213427.4
2024-01-30 17:46:00+00:00,218.1311,225.64464,212.61472,219.147,237041.38
2024-01-30 17:47:00+00:00,227.80571,235.52188,221.40854,228.50163,268050.75
2024-01-30 17:48:00+00:00,223.17207,230.64658,217.29393,223.93848,247335.0
2024-01-30 17:49:00+00:00,223.48337,230.93874,217.4667,224.12404,247186.77
2024-01-30 17:50:00+00:00,217.26558,224.8879,211.45653,218.33421,244954.42
2024-01-30 17:51:00+00:00,208.35855,215.68329,203.45027,209.5898,210569.84
2024-01-30 17:52:00+00:00,216.17624,223.5404,210.73485,217.14906,230357.75
2024-01-30 17:53:00+00:00,221.2305,228.55408,215.39578,221.93813,240707.77
2024-01-30 17:54:00+00:00,218.12872,225.49417,212.49162,218.96106,233495.19
2024-01-30 17:55:00+00:00,213.72626,221.02902,208.42935,214.70561,221598.36
2024-01-30 17:56:00+00:00,209.27794,216.88509,204.30759,210.67047,220551.95
2024-01-30 17:57:00+00:00,196.38551,204.43346,192.28094,198.58961,203540.44
2024-01-30 17:58:00+00:00,184.95792,192.79823,181.68483,187.57405,176071.75
2024-01-30 17:59:00+00:00,184.42334,192.45071,181.10773,187.15779,181827.75
2024-01-30 18:00:00+00:00,180.5178,188.6716,177.43053,183.50848,179085.11
