lasttradetime,open,high,low,close,tradedqty
2024-04-02 12:12:00,298.79785,301.89893,294.7054,298.193,454984.62
2024-04-02 12:13:00,300.31412,303.42294,296.162,299.66028,454657.78
2024-04-02 12:14:00,301.338,304.39954,297.17374,300.65054,453704.16
2024-04-02 12:15:00,299.18033,302.1926,295.05112,298.53876,454127.8
2024-04-02 12:16:00,299.0518,302.1241,294.99548,298.48038,455345.66
2024-04-02 12:17:00,299.68484,302.78885,295.61584,299.08383,456401.16
2024-04-02 12:18:00,303.3567,306.47845,299.17337,302.65167,456440.88
2024-04-02 12:19:00,304.95425,308.00937,300.68466,304.17468,456295.0
2024-04-02 12:20:00,305.07614,308.09753,300.827,304.3207,456774.84
2024-04-02 12:21:00,303.15533,306.16418,299.0034,302.49054,456575.22
2024-04-02 12:22:00,302.44025,305.48956,298.33258,301.8285,456672.5
2024-04-02 12:23:00,298.53372,301.57474,294.48392,297.98212,456771.8
2024-04-02 12:24:00,298.32065,301.4487,294.29678,297.7936,457572.84
2024-04-02 12:25:00,299.4156,302.5488,295.3305,298.82022,457439.12
2024-04-02 12:26:00,300.15277,303.25937,296.00296,299.48914,456960.94
2024-04-02 12:27:00,299.27036,302.34143,295.13562,298.62335,456741.6
2024-04-02 12:28:00,301.13742,304.24252,296.98383,300.4801,456718.88
2024-04-02 12:29:00,299.27667,302.3283,295.15536,298.64377,456334.6
2024-04-02 12:30:00,302.69412,305.81787,298.52313,302.02197,456561.56
2024-04-02 12:31:00,302.90802,305.95865,298.69592,302.1926,456012.16
2024-04-02 12:32:00,302.75986,305.80246,298.57687,302.06067,456100.7
2024-04-02 12:33:00,302.38226,305.42685,298.24957,301.7276,456074.84
2024-04-02 12:34:00,302.238,305.29593,298.09875,301.5918,456903.94
2024-04-02 12:35:00,301.6846,304.7485,297.55612,301.051,458030.44
2024-04-02 12:36:00,302.7737,305.88,298.606,302.1133,459985.78
2024-04-02 12:37:00,306.35413,309.4778,302.07172,305.60342,460434.22
2024-04-02 12:38:00,306.77942,309.82855,302.4339,305.9797,460796.9
2024-04-02 12:39:00,308.5185,311.57205,304.18924,307.73203,460784.7
2024-04-02 12:40:00,312.85678,315.92328,308.45737,312.0084,460580.34
2024-04-02 12:41:00,306.76715,309.70715,302.41562,305.99033,460976.2
2024-04-02 12:42:00,310.2447,313.35736,305.94992,309.53598,461846.5
2024-04-02 12:43:00,308.86768,311.89926,304.54538,308.11874,461079.84
2024-04-02 12:44:00,309.82626,312.8716,305.51694,309.05234,460768.16
2024-04-02 12:45:00,311.11084,314.14117,306.77914,310.31467,460407.44
2024-04-02 12:46:00,309.71176,312.70108,305.40012,308.93314,460451.94
2024-04-02 12:47:00,308.35184,311.3642,304.11093,307.64304,461198.5
2024-04-02 12:48:00,305.98862,309.01886,301.80222,305.33502,462205.97
2024-04-02 12:49:00,302.80957,305.87317,298.68378,302.2211,463024.78
2024-04-02 12:50:00,297.15588,300.25357,293.09976,296.6763,464329.44
2024-04-02 12:51:00,300.86847,304.15848,296.70306,300.3239,465483.53
2024-04-02 12:52:00,304.16705,307.38882,299.7667,303.40927,464521.12
2024-04-02 12:53:00,306.31268,309.42322,301.82263,305.4428,463309.44
2024-04-02 12:54:00,305.8111,308.8499,301.46054,305.02847,462277.47
2024-04-02 12:55:00,301.8679,304.90134,297.68832,301.23795,462717.12
2024-04-02 12:56:00,299.4542,302.57513,295.3777,298.93863,464046.78
2024-04-02 12:57:00,298.5106,301.6856,294.43063,297.9959,465007.03
2024-04-02 12:58:00,296.64468,299.81488,292.55478,296.10925,465325.25
2024-04-02 12:59:00,292.96683,296.15186,288.89804,292.48267,466017.6
2024-04-02 13:00:00,297.28247,300.58917,293.12198,296.732,466512.6
2024-04-02 13:01:00,297.92007,301.11166,293.65085,297.2536,465641.6
2024-04-02 13:02:00,298.04312,301.21005,293.85184,297.39868,465253.47
2024-04-02 13:03:00,293.3488,296.4919,289.25812,292.83362,465700.78
2024-04-02 13:04:00,295.5719,298.85287,291.4737,295.07733,466993.88
2024-04-02 13:05:00,283.32114,286.4962,279.23688,282.9633,468406.1
2024-04-02 13:06:00,286.6198,290.1095,282.55066,286.3125,471376.7
2024-04-02 13:07:00,291.1572,294.5904,286.79782,290.587,469559.66
2024-04-02 13:08:00,290.03412,293.27557,285.76447,289.38522,466050.88
2024-04-02 13:09:00,287.63953,290.84406,283.5883,287.14966,463585.34
2024-04-02 13:10:00,289.90085,293.2041,285.91003,289.44952,463697.0
2024-04-02 13:11:00,292.4643,295.7348,288.3603,291.90677,462857.97
2024-04-02 13:12:00,294.03275,297.2512,289.8515,293.3997,461795.16
2024-04-02 13:13:00,290.02225,293.1734,285.90952,289.48465,462002.12
2024-04-02 13:14:00,284.47397,287.68008,280.49088,284.1229,463960.8
2024-04-02 13:15:00,284.80972,288.18262,280.8787,284.5146,465812.78
2024-04-02 13:16:00,287.44467,290.8265,283.40186,287.00168,465779.94
2024-04-02 13:17:00,284.28,287.5434,280.23148,283.8061,465629.2
2024-04-02 13:18:00,281.91504,285.22595,278.0176,281.5779,466653.38
2024-04-02 13:19:00,279.55698,282.94476,275.66672,279.29547,470952.75
2024-04-02 13:20:00,280.69177,284.1874,276.71732,280.39236,476983.1
2024-04-02 13:21:00,285.8565,289.4492,281.66385,285.37463,483288.5
2024-04-02 13:22:00,283.89194,287.338,279.6651,283.39697,484165.47
2024-04-02 13:23:00,284.2153,287.72913,280.0451,283.80148,487768.9
2024-04-02 13:24:00,290.13544,293.75543,285.91858,289.6617,491095.94
2024-04-02 13:25:00,287.04263,290.5001,282.79974,286.5293,490251.66
2024-04-02 13:26:00,288.15363,291.66998,283.97095,287.70587,490933.56
2024-04-02 13:27:00,285.40656,288.89276,281.29633,285.025,491329.28
2024-04-02 13:28:00,288.83337,292.42896,284.66525,288.41306,491645.94
2024-04-02 13:29:00,285.9506,289.44623,281.76434,285.51303,491020.97
2024-04-02 13:30:00,290.01556,293.58173,285.7918,289.54507,490940.28
2024-04-02 13:31:00,285.54843,288.98703,281.34622,285.11844,490731.6
2024-04-02 13:32:00,293.3731,297.01352,289.05255,292.86435,491763.25
2024-04-02 13:33:00,291.40146,294.86096,286.94125,290.79474,491248.72
2024-04-02 13:34:00,289.8471,293.31122,285.49335,289.33215,491659.56
2024-04-02 13:35:00,290.99286,294.5139,286.7593,290.55472,491701.5
2024-04-02 13:36:00,286.14923,289.60175,281.96152,285.74957,491912.16
2024-04-02 13:37:00,280.2375,283.7587,276.20782,280.01013,493707.47
2024-04-02 13:38:00,281.02438,284.70535,277.0083,280.82538,495403.88
2024-04-02 13:39:00,281.22577,284.88574,277.11563,280.89902,495525.0
2024-04-02 13:40:00,279.21475,282.86063,275.04712,278.91138,500683.84
2024-04-02 13:41:00,278.03268,281.77292,273.85098,277.79236,509554.2
2024-04-02 13:42:00,278.6729,282.5574,274.47705,278.4335,520168.66
2024-04-02 13:43:00,279.35965,283.23373,275.1362,279.06937,519667.47
2024-04-02 13:44:00,276.55124,280.38153,272.372,276.30392,519288.16
2024-04-02 13:45:00,270.85107,274.70825,266.75507,270.7524,520128.22
2024-04-02 13:46:00,268.9971,273.002,264.92227,268.99905,523933.66
2024-04-02 13:47:00,271.6142,275.71436,267.3748,271.49603,527649.8
2024-04-02 13:48:00,271.50565,275.55698,267.2184,271.2883,530811.9
2024-04-02 13:49:00,268.92926,272.96896,264.7102,268.80127,534265.7
2024-04-02 13:50:00,265.6735,269.81802,261.51895,265.6816,540684.25
2024-04-02 13:51:00,264.40387,268.70364,260.17404,264.43527,548795.0
2024-04-02 13:52:00,266.79346,271.11118,262.43146,266.71576,548623.2
2024-04-02 13:53:00,263.0178,267.2233,258.72385,262.9617,547411.06
2024-04-02 13:54:00,264.15604,268.45816,260.0146,264.17328,546954.5
2024-04-02 13:55:00,262.5072,266.78458,258.3759,262.52554,547041.4
2024-04-02 13:56:00,266.83493,271.1839,262.62885,266.7614,547110.2
2024-04-02 13:57:00,264.03732,268.25085,259.80508,263.95828,546448.3
2024-04-02 13:58:00,261.7978,266.05023,257.67758,261.83356,547171.1
2024-04-02 13:59:00,257.8458,262.13916,253.82182,258.00616,548092.4
2024-04-02 14:00:00,256.3855,260.75803,252.3874,256.5694,549257.44
2024-04-02 14:01:00,248.91484,253.27617,244.95415,249.2088,551960.3
2024-04-02 14:02:00,245.01495,249.56815,241.16124,245.43887,556648.8
2024-04-02 14:03:00,248.97513,253.70854,244.97327,249.27667,560453.8
2024-04-02 14:04:00,251.88971,256.48987,247.73044,251.93567,555978.2
2024-04-02 14:05:00,252.23878,256.6893,248.12733,252.25984,549770.25
2024-04-02 14:06:00,248.50401,252.84631,244.5639,248.67859,543701.7
2024-04-02 14:07:00,252.32977,256.82343,248.38667,252.51517,544789.8
2024-04-02 14:08:00,254.24318,258.6726,250.18605,254.30783,544433.0
2024-04-02 14:09:00,253.91328,258.271,249.85323,253.94804,544582.75
2024-04-02 14:10:00,255.64108,260.01752,251.6442,255.71231,544268.3
2024-04-02 14:11:00,255.39308,259.73196,251.40062,255.46819,543932.94
2024-04-02 14:12:00,248.44324,252.73253,244.54768,248.6689,544792.3
2024-04-02 14:13:00,246.95625,251.40308,243.1746,247.31691,546496.25
2024-04-02 14:14:00,246.70616,251.1974,242.88925,247.02266,546674.44
2024-04-02 14:15:00,251.85168,256.38177,247.88943,251.98402,545499.8
2024-04-02 14:16:00,253.16112,257.58615,249.05872,253.18124,546136.7
2024-04-02 14:17:00,251.44922,255.83438,247.38211,251.54407,549147.06
2024-04-02 14:18:00,250.16953,254.65536,246.20113,250.37311,553781.9
2024-04-02 14:19:00,257.0637,261.67972,252.92238,257.15628,556400.0
2024-04-02 14:20:00,251.85162,256.27487,247.62039,251.91122,559732.6
2024-04-02 14:21:00,250.13509,254.70636,246.10095,250.38722,566364.6
2024-04-02 14:22:00,250.55688,255.20134,246.57545,250.8564,568303.94
2024-04-02 14:23:00,247.86537,252.49945,243.85643,248.15271,570957.6
2024-04-02 14:24:00,246.41696,251.14383,242.43921,246.75363,574856.0
2024-04-02 14:25:00,245.6628,250.42285,241.69107,246.01411,575645.94
2024-04-02 14:26:00,247.69218,252.47859,243.66302,247.96742,575889.9
2024-04-02 14:27:00,250.60724,255.3664,246.49478,250.7866,575317.94
2024-04-02 14:28:00,257.69724,262.45804,253.36913,257.68063,573292.25
2024-04-02 14:29:00,259.24118,263.82385,254.82178,259.14178,570188.06
2024-04-02 14:30:00,260.4214,264.9583,256.04495,260.36664,568350.8
2024-04-02 14:31:00,262.7536,267.29575,258.4685,262.74838,567855.06
2024-04-02 14:32:00,266.31628,270.84277,261.9371,266.2214,567437.1
2024-04-02 14:33:00,263.91324,268.3404,259.5746,263.85922,567260.5
2024-04-02 14:34:00,259.2355,263.6802,255.045,259.35715,568166.56
2024-04-02 14:35:00,249.3547,253.85089,245.36903,249.74081,570320.1
2024-04-02 14:36:00,250.39325,255.16644,246.43007,250.82397,572977.5
2024-04-02 14:37:00,249.31223,254.04185,245.23062,249.58665,572932.2
2024-04-02 14:38:00,247.07735,251.75873,243.0541,247.33974,572631.2
2024-04-02 14:39:00,251.63042,256.3984,247.5468,251.83977,572176.1
2024-04-02 14:40:00,252.2589,256.912,248.07953,252.37349,570370.8
2024-04-02 14:41:00,251.9717,256.57437,247.8071,252.09488,569153.4
2024-04-02 14:42:00,253.20265,257.80414,249.11423,253.36766,567712.4
2024-04-02 14:43:00,254.35805,258.95773,250.23311,254.48506,567641.1
2024-04-02 14:44:00,251.87091,256.42654,247.77353,252.04367,568022.8
2024-04-02 14:45:00,252.44368,257.08643,248.35709,252.64886,569377.2
2024-04-02 14:46:00,253.06648,257.70743,248.95926,253.25853,570302.06
2024-04-02 14:47:00,254.26534,258.9015,250.12276,254.40398,571742.75
2024-04-02 14:48:00,251.09373,255.69037,247.00615,251.30159,573833.56
2024-04-02 14:49:00,246.29477,250.94412,242.32178,246.6601,575754.6
2024-04-02 14:50:00,247.92686,252.73332,243.95222,248.3107,577944.7
2024-04-02 14:51:00,244.25122,248.99837,240.2465,244.60287,579038.5
2024-04-02 14:52:00,251.38791,256.29507,247.25604,251.61533,579712.4
2024-04-02 14:53:00,252.277,256.99893,247.9906,252.35793,578540.56
2024-04-02 14:54:00,252.17226,256.84695,247.9504,252.29356,578924.6
2024-04-02 14:55:00,255.97581,260.71368,251.78099,256.11533,578908.7
2024-04-02 14:56:00,254.35667,259.00375,250.10774,254.47488,579160.25
2024-04-02 14:57:00,253.29547,257.97348,249.09427,253.48477,580826.9
2024-04-02 14:58:00,255.0544,259.78513,250.8848,255.25697,581359.06
2024-04-02 14:59:00,257.05804,261.79047,252.79007,257.1706,581577.6
2024-04-02 15:00:00,254.62512,259.3064,250.34186,254.7599,582310.56
2024-04-02 15:01:00,255.48091,260.26346,251.16307,255.66144,584867.7
2024-04-02 15:02:00,257.28217,262.07904,252.913,257.4208,587367.06
2024-04-02 15:03:00,255.73982,260.48788,251.38113,255.86377,590404.3
2024-04-02 15:04:00,255.37827,260.1673,251.14081,255.59586,591502.2
2024-04-02 15:05:00,255.44325,260.27228,251.1802,255.65184,593352.5
2024-04-02 15:06:00,255.97032,260.81522,251.67993,256.1519,595271.8
2024-04-02 15:07:00,254.00499,258.81027,249.71301,254.20699,596325.7
2024-04-02 15:08:00,251.82857,256.67664,247.6147,252.13213,598635.7
2024-04-02 15:09:00,251.4841,256.4107,247.27226,251.80263,601547.4
2024-04-02 15:10:00,251.28696,256.2339,247.05005,251.58124,602512.8
2024-04-02 15:11:00,251.36691,256.3185,247.11826,251.63808,603694.3
2024-04-02 15:12:00,254.84323,259.82974,250.52061,255.04053,604769.2
2024-04-02 15:13:00,256.75754,261.6902,252.34586,256.88522,604775.44
2024-04-02 15:14:00,256.0435,260.92856,251.63823,256.1976,606193.44
2024-04-02 15:15:00,254.65247,259.5739,250.30867,254.88498,609039.6
2024-04-02 15:16:00,255.13187,260.10995,250.82854,255.41327,611272.4
2024-04-02 15:17:00,255.47583,260.4756,251.10901,255.71864,614317.1
2024-04-02 15:18:00,254.06813,259.08444,249.71803,254.33582,618114.44
2024-04-02 15:19:00,255.44429,260.53128,251.0497,255.71335,620604.7
2024-04-02 15:20:00,256.1171,261.20792,251.67365,256.35657,623557.1
2024-04-02 15:21:00,256.20416,261.31335,251.74988,256.4257,627500.75
2024-04-02 15:22:00,255.68686,260.8047,251.24472,255.95964,629827.6
2024-04-02 15:23:00,254.81882,259.97983,250.37875,255.13231,634021.44
2024-04-02 15:24:00,254.84843,260.0907,250.39774,255.16953,639243.4
2024-04-02 15:25:00,255.12192,260.4016,250.63249,255.45233,643451.25
2024-04-02 15:26:00,255.381,260.71146,250.84177,255.70412,650071.56
2024-04-02 15:27:00,255.29572,260.701,250.73148,255.61964,658316.8
2024-04-02 15:28:00,255.40027,260.8421,250.78615,255.76035,663079.9
2024-04-02 15:29:00,253.83817,259.35043,249.18985,254.24771,670982.7
2024-04-02 15:30:00,250.7416,256.37848,246.16536,251.23975,681408.2
2024-04-02 15:31:00,186.24168,191.56,182.61017,188.11661,690838.0
2024-04-02 15:32:00,183.98286,191.04872,181.22581,186.85052,713835.0
2024-04-02 15:33:00,166.75774,173.8343,163.62206,169.2975,720588.3
2024-04-02 15:34:00,168.57642,176.00047,165.51962,170.83525,727752.5
2024-04-02 15:35:00,170.11716,177.50838,166.73483,172.10066,732889.5
2024-04-02 15:36:00,161.66643,168.93037,158.38655,163.7196,740193.56
2024-04-02 15:37:00,162.91714,170.48991,159.85756,165.26004,750305.06
2024-04-02 15:38:00,156.36964,164.01033,153.2782,158.81648,764070.25
2024-04-02 15:39:00,159.52968,167.54753,156.42725,161.96475,782018.2
2024-04-02 15:40:00,151.79904,159.68388,148.69006,154.33087,786549.1
2024-04-02 15:41:00,149.02135,157.16217,146.14806,151.79593,796643.5
2024-04-02 15:42:00,146.3569,154.69298,143.54129,149.19574,807551.44
2024-04-02 15:43:00,145.0348,153.4112,142.22467,147.81021,806034.0
2024-04-02 15:44:00,146.00189,154.35612,143.1287,148.68253,801940.06
2024-04-02 15:45:00,140.34352,148.53496,137.50415,143.09981,796776.3
2024-04-02 15:46:00,139.52925,147.86713,136.86665,142.4162,797156.44
2024-04-02 15:47:00,140.79147,149.15556,138.09486,143.59267,794888.6
2024-04-02 15:48:00,141.72641,150.00356,138.98137,144.42395,790713.06
2024-04-02 15:49:00,143.5886,151.87912,140.76462,146.2536,792735.06
2024-04-02 15:50:00,145.15878,153.45212,142.26654,147.80049,796231.9
2024-04-02 15:51:00,146.24294,154.5568,143.34044,148.88205,800861.9
2024-04-02 15:52:00,140.94135,149.17026,138.18887,143.72849,800669.75
2024-04-02 15:53:00,142.16142,150.55191,139.50488,145.03113,802047.06
2024-04-02 15:54:00,141.42531,149.79247,138.70384,144.2306,801554.7
2024-04-02 15:55:00,142.91551,151.27129,140.17792,145.62431,797746.9
2024-04-02 15:56:00,141.94919,150.17273,139.19722,144.616,791217.06
2024-04-02 15:57:00,147.0011,155.26439,144.06512,149.5473,783607.06
2024-04-02 15:58:00,142.0073,150.05388,138.96855,144.5516,781432.75
2024-04-02 15:59:00,140.26122,148.38203,137.37555,142.95296,781593.2
2024-04-02 16:00:00,140.68338,148.84827,138.00813,143.44733,779228.6
2024-04-02 16:01:00,139.67114,147.81734,137.03267,142.39565,779731.6
2024-04-02 16:02:00,141.73857,149.93219,139.0363,144.4228,780886.6
2024-04-02 16:03:00,140.24738,148.3672,137.50632,142.91895,781715.3
2024-04-02 16:04:00,139.30724,147.46716,136.65271,142.06221,782975.4
2024-04-02 16:05:00,137.92502,146.12177,135.32664,140.73769,784691.1
2024-04-02 16:06:00,138.45264,146.71793,135.86964,141.25464,786571.2
2024-04-02 16:07:00,139.36632,147.63731,136.71228,142.12004,787216.4
2024-04-02 16:08:00,141.9644,150.23871,139.22379,144.63551,787961.0
2024-04-02 16:09:00,141.4943,149.69157,138.72115,144.14847,788760.4
2024-04-02 16:10:00,146.88599,155.16331,144.02896,149.45631,787584.06
2024-04-02 16:11:00,150.59326,158.76476,147.51643,152.98941,784407.9
2024-04-02 16:12:00,151.11012,159.15129,147.9681,153.47202,781784.56
2024-04-02 16:13:00,150.63744,158.63332,147.62321,153.09062,780081.44
2024-04-02 16:14:00,151.18127,159.1737,148.24648,153.66792,777929.75
2024-04-02 16:15:00,149.55713,157.49982,146.66269,152.07549,775391.25
2024-04-02 16:16:00,147.41417,155.42758,144.52357,150.0454,781106.8
2024-04-02 16:17:00,152.86955,161.09235,149.83286,155.41687,789180.7
2024-04-02 16:18:00,152.4254,160.59709,149.2742,154.87106,796926.56
2024-04-02 16:19:00,154.70578,162.86438,151.5648,157.11977,795303.1
2024-04-02 16:20:00,153.43336,161.50008,150.3528,155.89362,792719.4
2024-04-02 16:21:00,155.02246,163.12221,151.96475,157.50728,790778.06
2024-04-02 16:22:00,154.56607,162.62332,151.52782,157.04918,790233.5
2024-04-02 16:23:00,153.34634,161.39372,150.3324,155.85736,790297.0
2024-04-02 16:24:00,154.85057,162.9496,151.82367,157.34804,790402.25
2024-04-02 16:25:00,154.41377,162.47134,151.32112,156.88176,791409.9
2024-04-02 16:26:00,152.24062,160.3054,149.2475,154.79729,793804.8
2024-04-02 16:27:00,153.67291,161.86555,150.69989,156.24414,797116.0
2024-04-02 16:28:00,163.94424,172.22195,160.61581,166.1805,794117.4
2024-04-02 16:29:00,188.67165,196.87102,184.43253,190.10292,785096.44
2024-04-02 16:30:00,186.15057,193.51585,181.58661,187.36385,772900.5
2024-04-02 16:31:00,185.57104,192.89023,181.54588,187.18706,766298.9
2024-04-02 16:32:00,184.65573,191.9537,181.08145,186.51448,756199.94
2024-04-02 16:33:00,176.95615,184.0862,173.55333,178.94041,745090.0
2024-04-02 16:34:00,174.65646,181.9879,171.3701,176.77512,747860.7
2024-04-02 16:35:00,184.59781,192.12163,180.9854,186.39404,747358.25
2024-04-02 16:36:00,184.40544,191.59393,180.5689,185.94237,742952.75
2024-04-02 16:37:00,187.45876,194.6373,183.60458,189.02263,743822.3
2024-04-02 16:38:00,195.61629,202.83887,191.6549,197.07608,744374.5
2024-04-02 16:39:00,191.09045,198.07959,187.08278,192.56744,745688.3
2024-04-02 16:40:00,189.60289,196.71844,185.81058,191.30803,748330.06
2024-04-02 16:41:00,189.71033,196.90465,186.01929,191.4883,750596.94
2024-04-02 16:42:00,183.80376,190.95099,180.18721,185.64296,753502.6
2024-04-02 16:43:00,178.4489,185.72073,175.05843,180.51779,756727.6
2024-04-02 16:44:00,179.51025,186.98283,176.11397,181.56627,759942.2
2024-04-02 16:45:00,183.74246,191.24391,180.1056,185.55624,760603.2
2024-04-02 16:46:00,185.89316,193.26648,182.08058,187.54828,759203.1
2024-04-02 16:47:00,183.98004,191.24599,180.23758,185.71689,759086.56
2024-04-02 16:48:00,183.69887,191.0518,180.09137,185.56752,760685.0
2024-04-02 16:49:00,178.4505,185.80814,174.9754,180.47227,763553.7
2024-04-02 16:50:00,182.28012,189.8632,178.73679,184.26483,768261.2
2024-04-02 16:51:00,178.58014,186.03745,174.96849,180.5116,771199.8
2024-04-02 16:52:00,176.8286,184.34988,173.31268,178.87256,772917.6
2024-04-02 16:53:00,177.00513,184.59714,173.54463,179.08183,774170.06
2024-04-02 16:54:00,179.50452,187.12735,175.94705,181.46678,774720.5
2024-04-02 16:55:00,175.30948,182.84477,171.75339,177.33441,777039.94
2024-04-02 16:56:00,176.72989,184.4331,173.24988,178.84332,782631.44
