lasttradetime,open,high,low,close,tradedqty
2024-01-30 14:41:00+00:00,135.86478,146.27428,130.83588,135.83304,283392.94
2024-01-30 14:42:00+00:00,138.64607,148.58382,133.36258,137.84406,277340.78
2024-01-30 14:43:00+00:00,140.9843,150.81506,135.99419,140.2975,265340.78
2024-01-30 14:44:00+00:00,142.48969,152.38168,138.18533,142.56743,252848.25
2024-01-30 14:45:00+00:00,147.0664,154.91585,140.84135,146.39703,268883.25
2024-01-30 14:46:00+00:00,156.66765,160.39182,145.87044,153.56084,310270.03
2024-01-30 14:47:00+00:00,167.85005,167.82323,152.41977,162.5375,356287.34
2024-01-30 14:48:00+00:00,176.82558,175.04437,158.70453,169.21156,400450.25
2024-01-30 14:49:00+00:00,185.8657,183.06639,165.53468,176.36505,444139.47
2024-01-30 14:50:00+00:00,196.47148,192.07133,173.30878,184.16907,496756.97
2024-01-30 14:51:00+00:00,201.7915,199.15622,179.8152,189.03284,516634.62
2024-01-30 14:52:00+00:00,199.68706,202.47931,183.86473,188.7591,487420.4
2024-01-30 14:53:00+00:00,195.64522,204.02846,186.72127,187.11784,441292.4
2024-01-30 14:54:00+00:00,192.0023,205.01369,189.36737,185.72876,388650.88
2024-01-30 14:55:00+00:00,191.59053,206.23964,192.01784,187.45134,348885.03
2024-01-30 14:56:00+00:00,192.01222,207.41586,194.53896,189.43587,306036.22
2024-01-30 14:57:00+00:00,194.63454,209.00647,197.0698,192.97672,280511.06
2024-01-30 14:58:00+00:00,201.69096,211.42958,199.55693,199.89578,301019.97
2024-01-30 14:59:00+00:00,205.50092,211.09787,199.24565,204.67468,334550.75
2024-01-30 15:00:00+00:00,206.36539,210.18999,198.17253,206.34944,347673.66
2024-01-30 15:01:00+00:00,206.6684,210.10388,197.67195,206.30333,353144.06
2024-01-30 15:02:00+00:00,204.4534,209.59267,196.9745,204.11371,343845.53
2024-01-30 15:03:00+00:00,200.81319,208.20494,195.77853,200.86195,322416.03
2024-01-30 15:04:00+00:00,197.12741,206.34825,194.39185,197.50002,297663.75
2024-01-30 15:05:00+00:00,194.33629,204.96313,193.53558,195.0995,269720.38
2024-01-30 15:06:00+00:00,192.95523,204.08768,193.07254,193.42615,250418.66
2024-01-30 15:07:00+00:00,192.54301,203.73114,193.1368,192.86417,230802.69
2024-01-30 15:08:00+00:00,194.72989,204.78894,194.15726,195.0779,217232.28
2024-01-30 15:09:00+00:00,197.27722,206.25098,195.79082,198.33179,208234.9
2024-01-30 15:10:00+00:00,198.19624,206.76962,196.4176,199.75801,199629.88
2024-01-30 15:11:00+00:00,200.53181,207.54106,196.96855,201.78964,204388.39
2024-01-30 15:12:00+00:00,204.33647,209.58694,198.69519,204.41805,216991.48
2024-01-30 15:13:00+00:00,210.16978,212.88512,201.1379,208.87402,250405.11
2024-01-30 15:14:00+00:00,213.65065,215.92746,203.6998,211.44028,266998.6
2024-01-30 15:15:00+00:00,215.50371,218.27338,205.64859,213.07631,276831.53
2024-01-30 15:16:00+00:00,216.63808,219.00497,206.05276,214.60565,298319.1
2024-01-30 15:17:00+00:00,213.35542,217.86928,205.22975,212.53006,291003.16
2024-01-30 15:18:00+00:00,211.13248,217.21526,204.80183,210.94154,282677.8
2024-01-30 15:19:00+00:00,210.29605,217.45769,205.11418,210.17178,274725.34
2024-01-30 15:20:00+00:00,209.47847,217.5521,205.41655,209.40945,266422.9
2024-01-30 15:21:00+00:00,208.6597,217.40573,205.56262,208.98268,255021.25
2024-01-30 15:22:00+00:00,208.15634,216.2234,204.54205,208.90352,257107.34
2024-01-30 15:23:00+00:00,206.98782,212.89304,201.4439,208.82379,277585.94
2024-01-30 15:24:00+00:00,201.57211,207.06445,196.01611,205.03275,290257.97
2024-01-30 15:25:00+00:00,195.92361,200.66368,189.57858,200.732,310486.88
2024-01-30 15:26:00+00:00,190.7889,194.36084,182.88661,196.9835,338453.12
