lasttradetime,open,high,low,close,volume
2024-04-05 15:49:00,658.2876120984555,663.3079167306423,648.3054304122925,654.5786503881216,816352.5990486145
2024-04-05 15:50:00,653.6867634534836,658.6825832873583,643.7549138069153,650.0036954939364,817857.4104738235
2024-04-05 15:51:00,649.1119354903699,654.0839177072048,639.2290139198303,645.4542847365141,819497.8087520599
2024-04-05 15:52:00,644.5622964978219,649.5106754899025,634.7266280651093,640.9287547767162,821271.6753387451
2024-04-05 15:53:00,640.0356483817102,644.9612565636635,630.2463257312775,636.4263927549123,823177.812795639
2024-04-05 15:54:00,635.531842622161,640.4350979402661,625.7871532440186,631.9452086046338,825213.54991436
2024-04-05 15:55:00,631.0490375727417,635.9298291429877,621.3476204872131,627.4848458960652,827378.1498098373
2024-04-05 15:56:00,626.5861044824125,631.4452723860741,616.9269824028015,623.0436412900686,829669.2176055908
2024-04-05 15:57:00,622.1421522319318,626.9797683358192,612.5242555141449,618.6207037121058,832086.2927484512
2024-04-05 15:58:00,617.7157847344877,622.5324873253703,608.1382179260254,614.2150826826692,834627.1645832062
2024-04-05 15:59:00,613.3065564304592,618.102303378284,603.7681543827057,609.8259465321898,837291.004114151
2024-04-05 16:00:00,608.9132791608573,613.6884164586663,599.4132900238037,605.4521071612835,840076.3375711441
2024-04-05 16:01:00,604.5350321024657,609.2899376377463,595.0725519657135,601.0930893301963,842982.6122903824
2024-04-05 16:02:00,600.1709835439922,604.9058890938759,590.7451951503754,596.7477643445134,846008.2623910904
2024-04-05 16:03:00,595.8204799979926,600.5356189459562,586.4307725429535,592.4156272619963,849152.9194307327
2024-04-05 16:04:00,591.4826303452254,596.1780012175441,582.1282112598419,588.0957573056221,852415.2938604355
2024-04-05 16:05:00,587.156751394272,591.8325025513768,577.8370940685272,583.7876495331526,855794.7409057617
2024-04-05 16:06:00,582.8419817298652,587.4985006973147,573.5565567016602,579.4906207874417,859290.4315710068
2024-04-05 16:07:00,578.538113424182,583.1754919290543,569.2864501476288,575.2039879113436,862901.6289710999
2024-04-05 16:08:00,574.2443444699051,578.8626762107015,565.0257909297943,570.9271568551659,866628.2409954071
2024-04-05 16:09:00,569.9599025636912,574.5593127682805,560.7742810249329,566.6596820816397,870468.7938737869
2024-04-05 16:10:00,565.6845797777177,570.2651645541191,556.5315628051758,562.4008507311344,874423.5639381409
2024-04-05 16:11:00,561.4176038086415,565.9791944846511,552.2969806194305,558.1507222086191,878491.5379714966
2024-04-05 16:12:00,557.1589152485134,561.7016692385077,548.0700576305389,553.9081975221634,882672.7159738541
2024-04-05 16:13:00,552.9075635701419,557.4317295178771,543.8505554199219,549.6733360767364,886966.5452814102
2024-04-05 16:14:00,548.663578477502,553.1690197512507,539.6380269527435,545.4456923350691,891372.2890090942
2024-04-05 16:15:00,544.4263064831497,548.9130954742432,535.4325318336487,541.2247910574079,895889.9471569061
2024-04-05 16:16:00,540.1956584751607,544.6638381630182,531.2334740161896,537.0104837313294,900519.3355035782
2024-04-05 16:17:00,535.971218597889,540.4207440912724,527.0405852794647,532.802532736957,905259.9013853073
2024-04-05 16:18:00,531.7527492195369,536.1836947351694,522.8536570072174,528.6006707519292,910111.5526914597
2024-04-05 16:19:00,527.5401315242053,531.952393785119,518.6726593971252,524.4045116439462,915074.3815326691
2024-04-05 16:20:00,523.3329199522734,527.7263671457767,514.4971454143524,520.2140851154924,920147.9273557663
2024-04-05 16:21:00,519.1312333196403,523.5057629719377,510.32729387283325,516.0292129516602,925331.4532756805
2024-04-05 16:22:00,514.9346557706596,519.2902553230524,506.1629259586334,511.84965753257273,930625.972509384
2024-04-05 16:23:00,510.7431576013566,515.079844199121,502.0036840438843,507.67532975077626,936030.287618637
2024-04-05 16:24:00,506.5566496998073,510.87435181438923,497.8498363494873,503.50614049881693,941544.9512672423
2024-04-05 16:25:00,502.3751023620368,506.6735411211848,493.70126366615295,499.34238680154084,947169.1344594954
2024-04-05 16:26:00,498.19857499599465,502.47782695293427,489.5578169822693,495.1836528241634,952903.2056379317
2024-04-05 16:27:00,494.02691908180725,498.2866463214159,485.41988372802734,491.03014648407697,958747.256913185
2024-04-05 16:28:00,489.8601346194745,494.1002955362201,481.2872552871704,486.8820162937045,964700.8277320861
2024-04-05 16:29:00,485.69845924079425,489.9190709069371,477.16002106666565,482.73899493068456,970763.6417627333
2024-04-05 16:30:00,481.54165531396876,485.7424094453454,473.0385684967041,478.60158733725547,976936.0674476622
2024-04-05 16:31:00,477.39022780656825,481.57096303254366,468.92265915870667,474.46958559602496,983217.6442337035
2024-04-05 16:32:00,473.2440876066686,477.4045835137367,464.81276988983154,470.3433461368084,989608.5563421248
2024-04-05 16:33:00,469.1032347142697,473.243626460433,460.70884108543396,466.22310657948253,996108.5274410247
2024-04-05 16:34:00,464.96832261681567,469.08812150359154,456.6113793849945,462.10880751907825,1002716.8206453322
2024-04-05 16:35:00,460.83923249840745,464.9383945837617,452.5205338001251,458.001013302803,1009434.357061386
2024-04-05 16:36:00,456.71629110276706,460.7946234866977,448.43648314476013,453.8998130381107,1016259.9392509459
2024-04-05 16:37:00,452.59976576566703,456.6569859981537,444.35946583747864,449.80559285730124,1023194.1198778151
2024-04-05 16:38:00,448.4899535268546,452.52583768963814,440.2901077270508,445.718620082736,1030236.069946289
2024-04-05 16:39:00,444.38715142607697,448.4015045017004,436.2285876274109,441.6391026318073,1037386.5263414382
2024-04-05 16:40:00,440.2917753189803,444.2845197916031,432.17517375946045,437.56745633929967,1044643.9231824874
2024-04-05 16:41:00,436.2041816532613,440.17491319030523,428.130521774292,433.5042752549052,1052008.5368013382
2024-04-05 16:42:00,432.1247268766166,436.0732773169875,424.0949296951294,429.4498267009854,1059480.8277511597
2024-04-05 16:43:00,428.05385654866706,431.9800862669945,420.0688445568085,425.4046156197786,1067059.2301511765
2024-04-05 16:44:00,423.9921053409577,427.89563634991646,416.05271339416504,421.3691172510385,1074743.7440013885
2024-04-05 16:45:00,419.9399188131095,423.82052018493414,412.0472812652588,417.3438365370035,1082535.014076233
2024-04-05 16:46:00,415.8977722287179,419.7552414983511,408.0527865886688,413.3292487174272,1090430.8297204971
2024-04-05 16:47:00,411.8661111474038,415.700392909348,404.0698552131653,409.32579932957884,1098432.2041511536
2024-04-05 16:48:00,407.84573757648474,411.6562707275152,400.0991129875183,405.33420123308895,1106537.5714874268
2024-04-05 16:49:00,403.8369188517333,407.6237046197057,396.14112615585327,401.3550484776497,1114747.5765037537
2024-04-05 16:50:00,399.8405460923911,403.6030501574278,392.19663977622986,397.38893511295316,1123059.916434288
2024-04-05 16:51:00,395.8570351541043,399.5952259004116,388.2660114765167,393.43648489117624,1131475.6044960022
2024-04-05 16:52:00,391.8871137842537,395.60076520591974,384.3501353263855,389.49826215952635,1139992.7984762192
2024-04-05 16:53:00,387.93143547028313,391.6200977228582,380.4497265815735,385.5751876950264,1148611.406264305
2024-04-05 16:54:00,383.99081707149753,387.6543790586293,376.56541109085083,381.66773673743006,1157329.9540901184
2024-04-05 16:55:00,380.0657189995051,383.70400923117995,372.69784450531006,377.7766518488526,1166148.441953659
2024-04-05 16:56:00,376.15707692950974,379.76955122873187,368.84780168533325,373.9027052938938,1175065.5803060532
2024-04-05 16:57:00,372.2655889049173,375.8521902896464,365.0161021947861,370.0465802296996,1184080.1717090607
2024-04-05 16:58:00,368.3918638572098,371.95238569378853,361.203476190567,366.2093162432313,1193191.387166977
2024-04-05 16:59:00,364.5369711294771,368.0711152628064,357.41072833538055,362.3914776816964,1202398.9503479004
2024-04-05 17:00:00,360.7015642091633,364.20909013971686,353.6387377977371,358.5938665121794,1211700.2821540833
2024-04-05 17:01:00,356.88648965954786,360.3671399913728,349.88819003105164,354.81746291667224,1221095.658917427
2024-04-05 17:02:00,353.0925494879485,356.5460500381887,346.1600238084793,351.06300945729015,1230583.146314621
2024-04-05 17:03:00,349.3205902576447,352.74684254825115,342.45498418807983,347.3312189936638,1240161.2705755234
2024-04-05 17:04:00,345.5714882358909,348.9701545871794,338.77398014068604,343.6231905177236,1249829.2948150635
2024-04-05 17:05:00,341.84616424590354,345.21708250045776,335.1179951429367,339.93957748413084,1259584.916267395
2024-04-05 17:06:00,338.14546485096224,341.488337431103,331.48771464824677,336.28141947984693,1269427.7664899826
2024-04-05 17:07:00,334.47025146633393,337.7849416472018,327.8841668367386,332.64945906698705,1279355.7269382477
2024-04-05 17:08:00,330.82144491523513,334.1077396310866,324.3080520629883,329.044765534997,1289367.2317314148
2024-04-05 17:09:00,327.19999572485693,330.4576795734465,320.7604432106018,325.4681111484766,1299460.8070993423
2024-04-05 17:10:00,323.60676531046636,326.83570966497064,317.2422194480896,321.92044638693335,1309635.1634931564
2024-04-05 17:11:00,320.0426596432925,323.2426595725119,313.7542003393173,318.40269202739,1319887.813925743
2024-04-05 17:12:00,316.50868865847593,319.679551564157,310.29736936092377,314.9157391443849,1330217.8372907639
2024-04-05 17:13:00,313.0056989192963,316.14725975319743,306.872575879097,311.46052336618305,1340622.7466011047
2024-04-05 17:14:00,309.53468550890693,312.64679159224033,303.480743765831,308.03783180862666,1351100.7917547226
2024-04-05 17:15:00,306.09646528661256,309.17897674813867,300.12269258499146,304.6487486124039,1361650.406870842
2024-04-05 17:16:00,302.6920778915287,305.7448523044586,296.79942071437836,301.2940608933568,1372269.1970729828
2024-04-05 17:17:00,299.3223253309727,302.3452775590122,293.51177752017975,297.97471913099287,1382955.5964803696
2024-04-05 17:18:00,295.988202688098,298.98115625604987,290.2606272697449,294.69156984612346,1393707.1181058884
2024-04-05 17:19:00,292.6905713781715,295.6534514017403,287.0468193292618,291.445518964529,1404522.011847496
2024-04-05 17:20:00,289.43035222440966,292.36306674033403,283.8712179660797,288.2374575607479,1415398.6197137833
2024-04-05 17:21:00,286.2083769381047,289.1108467541635,280.7346576452255,285.06821730434893,1426333.34939003
2024-04-05 17:22:00,283.0255811944605,285.8977544493973,277.63804733753204,281.938615013659,1437324.911327362
2024-04-05 17:23:00,279.88281155675656,282.7245898619294,274.5820873975754,278.84955661445855,1448370.726428032
2024-04-05 17:24:00,276.7808997362853,279.59228636696935,271.56765699386597,275.8018589250743,1459469.228811264
2024-04-05 17:25:00,273.7206922963262,276.501614369452,268.5955011844635,272.79624965637925,1470617.1946048737
2024-04-05 17:26:00,270.70296154022225,273.4534035362303,265.6663650274277,269.83353077545763,1481812.68948555
2024-04-05 17:27:00,267.7285094752908,270.4485131651163,262.78105318546295,266.91448939815166,1493054.0554618835
2024-04-05 17:28:00,264.79813810884957,267.48763958364725,259.94024366140366,264.03983838409187,1504337.5159978867
2024-04-05 17:29:00,261.9125454843045,264.57164208963513,257.1446591615677,261.2103202953935,1515661.5052127838
2024-04-05 17:30:00,259.07253360897306,261.7011725641787,254.394910633564,258.42661828920245,1527024.0887832642
2024-04-05 17:31:00,256.27872626632455,258.87703845091164,251.6916686296463,255.68936354331672,1538422.042837143
2024-04-05 17:32:00,253.53184377774602,256.0998397767544,249.03556644916534,252.9992466405034,1549853.1567192078
2024-04-05 17:33:00,250.83251735270028,253.3702358305454,246.42722249031067,250.35686163045466,1561315.0355529785
2024-04-05 17:34:00,248.18136334866287,250.68893775530157,243.86711359024048,247.762772860378,1572805.4686832428
2024-04-05 17:35:00,245.57899812310936,248.05648631602523,241.35583579540253,245.21753725185988,1584321.3243484497
2024-04-05 17:36:00,243.02594149559738,245.4734667241573,238.89386594295502,242.7216745983809,1595861.1287784576
2024-04-05 17:37:00,240.5227132856846,242.94040492922065,236.48168087005615,240.27568241655825,1607421.9344329834
2024-04-05 17:38:00,238.06984073892238,240.45783428847787,234.11971271038055,237.8800285205245,1619001.3464355469
2024-04-05 17:39:00,235.66777684092526,238.02623630501327,231.80831909179688,235.53509161695837,1630597.522573471
2024-04-05 17:40:00,233.316944873333,235.64600358903405,229.54790234565735,233.241317243129,1642207.5153064728
2024-04-05 17:41:00,231.01773841381075,233.31757319718596,227.33882009983063,230.99900242388247,1653828.192873001
2024-04-05 17:42:00,228.77052133604886,231.04133033193645,225.1813331246376,228.80850358903407,1665458.8183879852
2024-04-05 17:43:00,226.5756203837693,228.8175787106156,223.07568728923798,226.67010291218756,1677096.6285324097
2024-04-05 17:44:00,224.43328061476353,226.6465924195945,221.02214336395264,224.58400088511405,1688738.123102188
2024-04-05 17:45:00,222.34373966082933,224.5286603607237,219.02085781097412,222.55044997893273,1700383.1178760529
2024-04-05 17:46:00,220.3072871357203,222.46402698941526,217.07197964191437,220.56960613168775,1712027.5599861145
2024-04-05 17:47:00,218.32401215136053,220.45283305272457,215.17565786838531,218.641610430181,1723669.4229984283
2024-04-05 17:48:00,216.39413006156684,218.4952118899673,213.33194464445114,216.76655198186634,1735308.5226917267
2024-04-05 17:49:00,214.51762601435186,216.5913116559386,211.54086232185364,214.9444679148495,1746939.5166492462
2024-04-05 17:50:00,212.69467823356393,214.7411842048168,209.8024481534958,213.17541763409972,1758562.2206497192
2024-04-05 17:51:00,210.92521988525988,212.94482953660187,208.11664998531342,211.45938628837465,1770175.5293655396
2024-04-05 17:52:00,209.20922126546503,211.20227728225288,206.48338586091995,209.79627734459936,1781774.653043747
2024-04-05 17:53:00,207.54673435613515,209.5135274417698,204.90258127450943,208.1860611002892,1793359.0390205383
2024-04-05 17:54:00,205.93760321140292,207.87838000617919,203.3740797638893,206.62858904302118,1804927.5819683075
2024-04-05 17:55:00,204.38164589442314,206.29676830582318,201.89769506454468,205.123653255403,1816477.3343467712
2024-04-05 17:56:00,202.87875844128433,204.768533074297,200.47320365905762,203.67111265063284,1828006.0855007172
2024-04-05 17:57:00,201.42875891514126,203.29352245293558,199.1004192829132,202.27072960883376,1839513.2827663422
2024-04-05 17:58:00,200.03138369321826,201.87145865149796,197.7789768576622,200.92222195640204,1850996.1628246307
2024-04-05 17:59:00,198.6863468747586,200.50207499135286,196.5086416900158,199.6253223709762,1862453.0676841734
2024-04-05 18:00:00,197.3933514200151,199.1850788667798,195.28901517391205,198.37967070993034,1873882.1551322935
2024-04-05 18:01:00,196.1520705852658,197.92017767205834,194.1197620332241,197.18490683063862,1885282.5040626524
2024-04-05 18:02:00,194.96215906180444,196.70696027763188,193.00045758485794,196.04063717518,1896652.272262573
2024-04-05 18:03:00,193.8231118820608,195.54502296168357,191.93063616752625,194.94642734471708,1907989.0648555753
2024-04-05 18:04:00,192.7346320062876,194.43396200239658,190.90989544987679,193.90183922760187,1919292.3291778562
2024-04-05 18:05:00,191.69612906798721,193.37332552764565,189.93770271539688,192.90643471218644,1930559.6703529356
2024-04-05 18:06:00,190.70726147145035,192.36263944208622,189.01357740163803,191.95961603596805,1941790.719938278
2024-04-05 18:07:00,189.76735716424884,191.40132223814726,188.136904835701,191.06087825670838,1952982.714614868
2024-04-05 18:08:00,188.87598172575238,190.48888130113482,187.30718582868576,190.2096830168739,1964135.6543827055
2024-04-05 18:09:00,188.0324705295265,189.62473512347788,186.5238019824028,189.40539171304553,1975247.3285865781
2024-04-05 18:10:00,187.23630004301668,188.80828738212585,185.78611999750137,188.64743999801576,1986316.6318988798
2024-04-05 18:11:00,186.48679821379486,188.0389047153294,185.09353265166283,187.93516699150203,1997342.8274345396
2024-04-05 18:12:00,185.78336724936963,187.31596116907895,184.44535076618195,187.26792666446417,2008323.3360958097
2024-04-05 18:13:00,185.12532767131927,186.6387900467962,183.8409149646759,186.64505442380903,2019258.894767761
2024-04-05 18:14:00,184.51194059327247,186.006691317074,183.2795062661171,186.0658522611484,2030146.1874675748
2024-04-05 18:15:00,183.9425673797727,185.41899087559432,182.7604727447033,185.52958503998815,2040986.5037441251
2024-04-05 18:16:00,183.41648770943286,184.8749479483813,182.28301346302032,185.03557331599293,2051777.4487209318
2024-04-05 18:17:00,182.93286987096073,184.37379953823984,181.84644669294357,184.58303368613122,2062517.5486278532
2024-04-05 18:18:00,182.49110493287446,183.91483820602298,181.44997894763947,184.17120131142437,2073206.6192436216
2024-04-05 18:19:00,182.09031291492286,183.4972861390561,181.09285026788712,183.799326204136,2083843.3710193632
2024-04-05 18:20:00,181.72975493073466,183.12029144726694,180.77427834272385,183.4666435252875,2094426.3301849363
2024-04-05 18:21:00,181.40861040800812,182.78313557989895,180.49348086118698,183.17232160530983,2104955.3125190735
2024-04-05 18:22:00,181.12611818239094,182.4850036855787,180.24964570999146,182.91554733868688,2115429.396915436
2024-04-05 18:23:00,180.8814019866288,182.22499572392553,180.0419421494007,182.69552618395537,2125846.925382614
2024-04-05 18:24:00,180.67372664734722,182.00237462483346,179.86956924200058,182.51143389716742,2136208.4505844116
2024-04-05 18:25:00,180.50211935937406,181.81626997888088,179.7317185997963,182.36244252156465,2146511.761865616
2024-04-05 18:26:00,180.36579668037595,181.66581878438592,179.6275445818901,182.2476906850934,2156756.3065624237
2024-04-05 18:27:00,180.26396774202587,181.55017285514623,179.55620527267456,182.16639498472213,2166942.821559906
2024-04-05 18:28:00,180.19570800811053,181.46850622817874,179.5168885588646,182.11764578185975,2177067.6224327087
2024-04-05 18:29:00,180.16025631427766,181.41996701341122,179.50872644782066,182.10067081190644,2187133.656721115
2024-04-05 18:30:00,180.1566806983203,181.40365146659315,179.5309217274189,182.11452702097594,2197136.687335968
2024-04-05 18:31:00,180.18409375399352,181.41873362474144,179.58261013031006,182.1584421444684,2207078.0038261414
2024-04-05 18:32:00,180.24178258590402,181.4643393745646,179.662916213274,182.2315473847091,2216956.6850852966
2024-04-05 18:33:00,180.3286778509617,181.53958349116147,179.77105766534805,182.33297394402325,2226772.1784496307
2024-04-05 18:34:00,180.444048088789,181.6435881573707,179.90612924098969,182.46191242970525,2236522.6417064667
2024-04-05 18:35:00,180.5870207451284,181.77554963342845,180.06735235452652,182.61744949035347,2246208.8117408752
2024-04-05 18:36:00,180.75672697871926,181.93454565573484,180.2538813650608,182.7987720204517,2255829.9516677856
2024-04-05 18:37:00,180.9523387912661,182.11977618839592,180.464848279953,183.00507434010504,2265384.771938324
2024-04-05 18:38:00,181.17293907254935,182.33032637555152,180.69949313998222,183.2354987900704,2274873.6409950256
2024-04-05 18:39:00,181.4177815102041,182.56537025421858,180.95694795250893,183.48921741358936,2284294.1639614105
2024-04-05 18:40:00,181.68593414202334,182.82407815754414,181.23643040657043,183.76539854109285,2293648.551492691
2024-04-05 18:41:00,181.97657268270854,183.1055722683668,181.5370687842369,184.06321050301193,2302934.592933655
2024-04-05 18:42:00,182.28893968090418,183.40904514305294,181.85812175273895,184.38183648101983,2312151.7356204987
2024-04-05 18:43:00,182.62218857333067,183.73371896892786,182.1988144516945,184.72053762581197,2321299.795331955
2024-04-05 18:44:00,182.9754765097052,184.0786974094808,182.55835711956024,185.07850825749335,2330378.4036254883
2024-04-05 18:45:00,183.34802376069132,184.44327302556485,182.93596372008324,185.45490928087384,2339386.63939476
2024-04-05 18:46:00,183.7390728749335,184.82654577679932,183.33087801933289,185.8490426875651,2348324.134197235
2024-04-05 18:47:00,184.1477884281427,185.227786000818,183.7423251569271,186.26005824394522,2357190.888032913
2024-04-05 18:48:00,184.5733944039792,185.64617143850774,184.1695898771286,186.68727650567888,2365986.1640167236
2024-04-05 18:49:00,185.01523731499913,186.08097983524203,184.61190477013588,187.12988808006048,2374709.7779273987
2024-04-05 18:50:00,185.47235178202394,186.53142226673663,185.06856948137283,187.58715783059597,2383360.9928798676
2024-04-05 18:51:00,185.94419942051175,186.99672462418675,185.53886502981186,188.05844344105572,2391939.440431595
2024-04-05 18:52:00,186.42999678812924,187.47625724971294,186.02213203907013,188.54299492370336,2400445.3048038483
2024-04-05 18:53:00,186.92899014651778,187.96923862677068,186.51765152812004,189.04012912139297,2408877.296447754
2024-04-05 18:54:00,187.4404591742903,188.47491686977446,187.02474176883698,189.54907748233526,2417236.520690918
2024-04-05 18:55:00,187.96379865296188,188.99262898601592,187.5427731871605,190.06926080808043,2425520.3984355927
2024-04-05 18:56:00,188.49822142720225,189.5217193905264,188.07105287909508,190.59996252618728,2433730.771894455
2024-04-05 18:57:00,189.04314455650749,190.06144360546023,188.60896617174149,191.140603438206,2441865.246191025
2024-04-05 18:58:00,189.5978885624558,190.6112386425957,189.15592819452286,191.69047439731656,2449926.953086853
2024-04-05 18:59:00,190.16180367060008,191.17037854343653,189.71123859286308,192.24901105631142,2457911.8397140503
2024-04-05 19:00:00,190.7342883754522,191.73826328106225,190.27440562844276,192.81561193987727,2465822.669391632
2024-04-05 19:01:00,191.3147077545524,192.31430394016206,190.84476619958878,193.3896273061633,2473657.4156856537
2024-04-05 19:02:00,191.90249000638727,192.8978375280276,191.42181366682053,193.9705039463937,2481415.525932312
2024-04-05 19:03:00,192.49700763449076,193.48834920674562,192.00496315956116,194.55769979022443,2489097.55279541
2024-04-05 19:04:00,193.09776681028308,194.08521302230656,192.5936558842659,195.15065420325843,2496704.4173812866
2024-04-05 19:05:00,193.70416602827612,194.6878770980984,193.18739637732506,195.7488065510988,2504234.461698532
2024-04-05 19:06:00,194.3156446259469,195.29581548459828,193.78567799925804,196.35165931712834,2511686.3961982727
2024-04-05 19:07:00,194.93170134872202,195.90845037810504,194.38798666000366,196.9587372615933,2519065.1948547363
2024-04-05 19:08:00,195.5518015250564,196.52532990649343,194.99381199479103,197.56940920669584,2526364.4099235535
2024-04-05 19:09:00,196.17548845633866,197.14590219315141,195.60268461704254,198.18335956353692,2533586.436281204
2024-04-05 19:10:00,196.80232029594484,197.76970055047423,196.21423572301865,198.8000759642571,2540734.589910507
2024-04-05 19:11:00,197.43169925138358,198.39627681020647,196.82791396975517,199.41905346661804,2547803.1599521637
2024-04-05 19:12:00,198.06331343092026,199.0251050228253,197.44332820177078,200.03991707675158,2554796.199274063
2024-04-05 19:13:00,198.6965910330415,199.65583332069218,198.06013196706772,200.66217299085108,2561711.6814422607
2024-04-05 19:14:00,199.33112362809482,200.28791723493487,198.6777664721012,201.2854796303436,2568548.685350418
2024-04-05 19:15:00,199.96660303734245,200.92104934435338,199.29601192474365,201.90941373482346,2575311.2638664246
2024-04-05 19:16:00,200.60254657119515,201.55477407295257,199.91439148783684,202.533578033559,2581996.2852287292
2024-04-05 19:17:00,201.23862005993726,202.1886691795662,200.5325661599636,203.1576123839244,2588602.4598884583
2024-04-05 19:18:00,201.87440393492582,202.82240131590515,201.1501969397068,203.78119005858898,2595134.2091560364
2024-04-05 19:19:00,202.50954546146096,203.45565565302968,201.76694482564926,204.40391378682105,2601588.5854911804
2024-04-05 19:20:00,203.14374388679863,204.0880173575133,202.38249316811562,205.02553852312266,2607965.220451355
2024-04-05 19:21:00,203.7766910322011,204.71921234298497,202.9965141415596,205.64565957114098,2614266.50891304
2024-04-05 19:22:00,204.4079487640411,205.34879984892902,203.60874325037003,206.26402817256746,2620491.898212433
2024-04-05 19:23:00,205.03730915449563,205.9766020895913,204.21882659196854,206.88028047196565,2626640.098800659
2024-04-05 19:24:00,205.66446773782374,206.6022931244224,204.8265853524208,207.49426053129136,2632713.505554199
2024-04-05 19:25:00,206.28911262229087,207.22551738191393,205.43166190385818,208.10556736700235,2638710.276260376
2024-04-05 19:26:00,206.91097275912765,207.84607855696228,206.03386253118515,208.7140376154333,2644632.437353134
2024-04-05 19:27:00,207.52988477647307,208.46368033997712,206.6329190135002,209.31938167735933,2650478.6992836
2024-04-05 19:28:00,208.14546252265575,209.0780782755464,207.22863018512726,209.92138420976696,2656249.614715576
2024-04-05 19:29:00,208.75756490379575,209.68906124308702,207.82080233097076,210.51981501840052,2661946.8416404724
2024-04-05 19:30:00,209.36595428809525,210.29642182588574,208.40914487838745,211.11448103711007,2667569.643173218
2024-04-05 19:31:00,209.9704375997186,210.8998859375715,208.99356096982956,211.70518919974563,2673117.8350925446
2024-04-05 19:32:00,210.57082918882372,211.49933505430815,209.57384943962097,212.29175386577842,2678591.6016197205
2024-04-05 19:33:00,211.1669137015939,212.09448768198487,210.1497718691826,212.87392256408927,2683993.8902950287
2024-04-05 19:34:00,211.75840895026926,212.685180850327,210.72117179632187,213.45159133598207,2689321.0166931152
2024-04-05 19:35:00,212.34531493484977,213.27131825871763,211.28795236349106,214.02455226406454,2694575.9283542633
2024-04-05 19:36:00,212.92737917155029,213.85261100530622,211.84992730617523,214.59274594336748,2699759.730606079
2024-04-05 19:37:00,213.5044679924846,214.42900723591444,212.40692526102066,215.1559496052563,2704871.8707847595
2024-04-05 19:38:00,214.0764403037727,215.0003291647881,212.95888662338257,215.71403701417145,2709911.6120052338
2024-04-05 19:39:00,214.64318471550945,215.5664656758308,213.50566238164902,216.2669413395226,2714880.612258911
2024-04-05 19:40:00,215.20458241179588,216.12729824520645,214.04714822769165,216.81447694078085,2719779.6084308624
2024-04-05 19:41:00,215.76049972474578,216.68267871811983,214.5832398533821,217.35663639232516,2724607.863636017
2024-04-05 19:42:00,216.31084754243494,217.2324959784746,215.11383295059204,217.8932414792478,2729367.404308319
2024-04-05 19:43:00,216.85552190095189,217.77672780305144,215.63888281583786,218.42420309409496,2734057.8620052338
2024-04-05 19:44:00,217.3944336883724,218.31518899835643,216.15822553634644,218.94949153438208,2738677.5787353516
2024-04-05 19:45:00,217.92753092274071,218.84790178760883,216.67187601327896,219.4689731389284,2743231.712694168
2024-04-05 19:46:00,218.4546502321959,219.37468097731468,217.17972993850708,219.98265533335504,2747716.3952350616
2024-04-05 19:47:00,218.97587330266836,219.89551915973422,217.68170535564423,220.49038960523902,2752136.047668457
2024-04-05 19:48:00,219.4909922063351,220.41032744199035,218.1777948141098,220.9921759545803,2756488.459339142
2024-04-05 19:49:00,220.00006635114553,220.91905396990475,218.66788655519485,221.48792527392504,2760774.91979599
2024-04-05 19:50:00,220.50297692120077,221.4217061512172,219.15204018354416,221.97767469137906,2764996.35014534
2024-04-05 19:51:00,220.99971649050715,221.91820250079033,219.63015139102936,222.46132767386732,2769153.4872722626
