"Symbol,Series,Date,PrevClose,OpenPrice,HighPrice,LowPrice,LastPrice,ClosePrice,AveragePrice,TotalTradedQuantity,Turnover,DeliverableQty,trade,burga,"																			
"HDFCBANK,""EQ"",""07-Sep-2023"",""1,595.50"",""1,595.50"",""1,614.00"",""1,587.15"",""1,611.00"",""1,610.85"",""1,601.67"",""1,71,04,171"",""27,39,52,55,131.15"",""2,82,493"",""63,02,758"",""36.85"""																			
"HDFCBANK,""EQ"",""08-Sep-2023"",""1,610.85"",""1,608.30"",""1,632.90"",""1,607.60"",""1,623.20"",""1,623.40"",""1,619.68"",""1,72,51,105"",""27,94,12,56,455.40"",""2,63,597"",""70,88,173"",""41.09"""																			
"HDFCBANK,""EQ"",""11-Sep-2023"",""1,623.40"",""1,628.90"",""1,636.50"",""1,624.00"",""1,633.00"",""1,631.80"",""1,631.32"",""1,57,86,511"",""25,75,28,84,037.25"",""2,90,843"",""1,17,94,625"",""74.71"""																			
"HDFCBANK,""EQ"",""12-Sep-2023"",""1,631.80"",""1,640.00"",""1,642.90"",""1,625.05"",""1,636.00"",""1,636.90"",""1,635.47"",""1,95,16,670"",""31,91,89,59,857.45"",""3,10,906"",""84,20,128"",""43.14"""																			
"HDFCBANK,""EQ"",""13-Sep-2023"",""1,636.90"",""1,631.30"",""1,651.60"",""1,628.60"",""1,641.60"",""1,643.90"",""1,643.76"",""2,32,10,047"",""38,15,17,41,645.90"",""3,53,522"",""1,09,13,856"",""47.02"""																			
"HDFCBANK,""EQ"",""14-Sep-2023"",""1,643.90"",""1,644.25"",""1,650.00"",""1,635.10"",""1,643.00"",""1,642.90"",""1,642.38"",""1,17,69,424"",""19,32,98,82,409.25"",""2,69,108"",""45,94,361"",""39.04"""																			
"HDFCBANK,""EQ"",""15-Sep-2023"",""1,642.90"",""1,650.00"",""1,670.00"",""1,650.00"",""1,657.00"",""1,661.75"",""1,660.63"",""8,67,05,601"",""1,43,98,61,31,583.85"",""4,85,971"",""6,21,76,243"",""71.71"""																			
"HDFCBANK,""EQ"",""18-Sep-2023"",""1,661.75"",""1,653.75"",""1,655.00"",""1,626.10"",""1,629.65"",""1,629.05"",""1,636.50"",""1,85,28,144"",""30,32,12,24,693.30"",""2,92,658"",""76,32,991"",""41.20"""																			
"HDFCBANK,""EQ"",""20-Sep-2023"",""1,629.05"",""1,599.00"",""1,599.00"",""1,560.40"",""1,566.00"",""1,563.70"",""1,570.63"",""5,77,37,324"",""90,68,40,80,075.60"",""9,77,717"",""3,52,68,822"",""61.08"""																			
"HDFCBANK,""EQ"",""21-Sep-2023"",""1,563.70"",""1,553.00"",""1,568.95"",""1,537.05"",""1,554.50"",""1,553.35"",""1,555.34"",""3,64,20,721"",""56,64,66,57,569.55"",""6,14,240"",""2,04,39,570"",""56.12"""																			
"HDFCBANK,""EQ"",""22-Sep-2023"",""1,553.35"",""1,559.00"",""1,564.40"",""1,523.75"",""1,530.20"",""1,529.65"",""1,544.59"",""3,08,52,125"",""47,65,39,55,740.50"",""5,48,206"",""2,04,33,576"",""66.23"""																			
"HDFCBANK,""EQ"",""25-Sep-2023"",""1,529.65"",""1,525.00"",""1,540.70"",""1,525.00"",""1,528.90"",""1,531.00"",""1,533.28"",""2,01,04,377"",""30,82,57,20,275.30"",""3,38,863"",""1,42,95,701"",""71.11"""																			
"HDFCBANK,""EQ"",""26-Sep-2023"",""1,531.00"",""1,525.00"",""1,540.00"",""1,525.00"",""1,538.00"",""1,537.65"",""1,535.23"",""1,37,87,654"",""21,16,71,97,917.55"",""3,03,026"",""79,08,660"",""57.36"""																			
"HDFCBANK,""EQ"",""27-Sep-2023"",""1,537.65"",""1,523.00"",""1,532.50"",""1,515.00"",""1,527.45"",""1,526.85"",""1,524.39"",""1,96,69,269"",""29,98,35,98,526.15"",""3,84,553"",""1,35,95,388"",""69.12"""																			
"HDFCBANK,""EQ"",""28-Sep-2023"",""1,526.85"",""1,534.00"",""1,537.60"",""1,518.35"",""1,518.40"",""1,523.70"",""1,526.61"",""2,76,77,094"",""42,25,20,70,128.65"",""3,24,684"",""1,36,38,761"",""49.28"""																			
"HDFCBANK,""EQ"",""29-Sep-2023"",""1,523.70"",""1,523.70"",""1,535.45"",""1,522.30"",""1,525.85"",""1,526.30"",""1,529.20"",""1,60,26,891"",""24,50,83,75,856.50"",""2,74,764"",""93,39,695"",""58.28"""																			
"HDFCBANK,""EQ"",""03-Oct-2023"",""1,526.30"",""1,527.00"",""1,527.00"",""1,506.00"",""1,508.00"",""1,508.05"",""1,511.94"",""1,94,85,847"",""29,46,14,59,601.05"",""4,66,405"",""1,28,69,902"",""66.05"""																			
"HDFCBANK,""EQ"",""04-Oct-2023"",""1,508.05"",""1,495.00"",""1,535.00"",""1,489.25"",""1,532.00"",""1,529.55"",""1,519.36"",""2,73,24,715"",""41,51,59,75,722.85"",""4,65,424"",""1,55,48,264"",""56.90"""																			
"HDFCBANK,""EQ"",""05-Oct-2023"",""1,529.55"",""1,535.05"",""1,551.55"",""1,532.60"",""1,535.85"",""1,535.75"",""1,540.76"",""2,42,56,337"",""37,37,31,76,644.20"",""3,60,029"",""1,74,51,398"",""71.95"""																			
"HDFCBANK,""EQ"",""06-Oct-2023"",""1,535.75"",""1,544.00"",""1,545.00"",""1,529.85"",""1,535.00"",""1,534.05"",""1,539.10"",""88,79,678"",""13,66,66,72,813.35"",""2,21,516"",""59,38,403"",""66.88"""																			
"HDFCBANK,""EQ"",""09-Oct-2023"",""1,534.05"",""1,528.00"",""1,530.00"",""1,512.00"",""1,516.00"",""1,516.25"",""1,517.69"",""82,27,486"",""12,48,67,90,439.80"",""2,19,643"",""56,37,607"",""68.52"""																			
"HDFCBANK,""EQ"",""10-Oct-2023"",""1,516.25"",""1,520.55"",""1,529.00"",""1,515.20"",""1,526.00"",""1,524.85"",""1,523.15"",""1,66,33,146"",""25,33,48,54,412.75"",""3,75,460"",""1,02,96,948"",""61.91"""																			
"HDFCBANK,""EQ"",""11-Oct-2023"",""1,524.85"",""1,530.10"",""1,542.15"",""1,528.50"",""1,542.00"",""1,539.60"",""1,534.92"",""1,56,66,680"",""24,04,71,40,129.10"",""2,82,864"",""95,31,878"",""60.84"""																			
"HDFCBANK,""EQ"",""12-Oct-2023"",""1,539.60"",""1,536.10"",""1,552.00"",""1,531.60"",""1,548.00"",""1,549.85"",""1,541.66"",""1,10,12,668"",""16,97,78,44,444.80"",""2,39,200"",""70,92,056"",""64.40"""																			
"HDFCBANK,""EQ"",""13-Oct-2023"",""1,549.85"",""1,540.00"",""1,548.80"",""1,529.95"",""1,533.50"",""1,535.75"",""1,539.45"",""1,98,72,650"",""30,59,28,84,042.20"",""2,56,367"",""1,38,87,161"",""69.88"""																			
"HDFCBANK,""EQ"",""16-Oct-2023"",""1,535.75"",""1,531.50"",""1,534.45"",""1,520.50"",""1,532.00"",""1,529.60"",""1,529.19"",""89,28,042"",""13,65,26,81,917.00"",""2,23,477"",""53,32,772"",""59.73"""																			
"HDFCBANK,""EQ"",""17-Oct-2023"",""1,529.60"",""1,555.75"",""1,555.75"",""1,535.00"",""1,542.50"",""1,541.20"",""1,542.46"",""1,64,51,279"",""25,37,54,68,422.15"",""3,82,090"",""99,11,443"",""60.25"""																			
"HDFCBANK,""EQ"",""18-Oct-2023"",""1,541.20"",""1,541.20"",""1,541.20"",""1,518.10"",""1,519.00"",""1,519.75"",""1,524.62"",""1,56,08,100"",""23,79,63,58,906.90"",""3,42,915"",""90,49,826"",""57.98"""																			
"HDFCBANK,""EQ"",""19-Oct-2023"",""1,519.75"",""1,505.40"",""1,526.25"",""1,503.20"",""1,514.50"",""1,514.95"",""1,516.62"",""1,51,26,182"",""22,94,06,29,736.40"",""3,31,067"",""91,83,556"",""60.71"""																			
"HDFCBANK,""EQ"",""20-Oct-2023"",""1,514.95"",""1,505.00"",""1,527.00"",""1,505.00"",""1,523.40"",""1,522.80"",""1,519.35"",""1,05,47,005"",""16,02,45,69,217.40"",""2,67,376"",""69,03,339"",""65.45"""																			
"HDFCBANK,""EQ"",""23-Oct-2023"",""1,522.80"",""1,523.50"",""1,528.75"",""1,500.10"",""1,507.00"",""1,506.05"",""1,520.08"",""1,11,88,068"",""17,00,67,38,603.70"",""2,49,005"",""63,65,030"",""56.89"""																			
"HDFCBANK,""EQ"",""25-Oct-2023"",""1,506.05"",""1,521.00"",""1,522.80"",""1,491.45"",""1,494.20"",""1,496.50"",""1,505.86"",""1,41,55,998"",""21,31,69,45,153.10"",""3,72,043"",""1,00,78,087"",""71.19"""																			
"HDFCBANK,""EQ"",""26-Oct-2023"",""1,496.50"",""1,491.25"",""1,492.00"",""1,460.25"",""1,462.45"",""1,463.40"",""1,469.55"",""2,77,80,899"",""40,82,54,80,054.70"",""6,24,140"",""1,63,71,972"",""58.93"""																			
"HDFCBANK,""EQ"",""27-Oct-2023"",""1,463.40"",""1,469.50"",""1,478.00"",""1,466.90"",""1,472.55"",""1,469.15"",""1,470.94"",""1,59,70,266"",""23,49,13,78,766.10"",""2,83,464"",""1,11,20,498"",""69.63"""																			
"HDFCBANK,""EQ"",""30-Oct-2023"",""1,469.15"",""1,463.25"",""1,489.95"",""1,461.90"",""1,487.85"",""1,485.10"",""1,479.49"",""1,16,55,491"",""17,24,41,38,134.55"",""2,69,734"",""71,57,538"",""61.41"""																			
"HDFCBANK,""EQ"",""31-Oct-2023"",""1,485.10"",""1,504.00"",""1,504.00"",""1,474.00"",""1,475.00"",""1,476.50"",""1,482.03"",""1,63,17,412"",""24,18,28,40,370.90"",""4,22,644"",""73,50,202"",""45.05"""																			
"HDFCBANK,""BL"",""01-Nov-2023"",""1,650.50"",""1,476.50"",""1,476.50"",""1,476.50"",""1,476.50"",""1,476.50"",""1,476.50"",""88,838"",""13,11,69,307.00"",""1"",""-"",""-"""																			
"HDFCBANK,""EQ"",""01-Nov-2023"",""1,476.50"",""1,462.25"",""1,477.45"",""1,462.25"",""1,477.00"",""1,474.50"",""1,469.20"",""1,69,38,733"",""24,88,64,25,534.80"",""3,40,052"",""70,38,967"",""41.56"""																			
"HDFCBANK,""EQ"",""02-Nov-2023"",""1,474.50"",""1,485.00"",""1,490.50"",""1,467.15"",""1,478.70"",""1,476.75"",""1,472.27"",""2,26,12,577"",""33,29,18,73,290.70"",""2,60,964"",""1,57,05,946"",""69.46"""																			
"HDFCBANK,""EQ"",""03-Nov-2023"",""1,476.75"",""1,488.00"",""1,491.40"",""1,481.65"",""1,484.50"",""1,483.75"",""1,487.25"",""90,47,670"",""13,45,61,52,900.70"",""2,26,806"",""59,28,328"",""65.52"""																			
"HDFCBANK,""EQ"",""06-Nov-2023"",""1,483.75"",""1,498.00"",""1,498.00"",""1,483.00"",""1,493.80"",""1,494.50"",""1,488.25"",""1,27,96,865"",""19,04,49,45,751.70"",""3,86,836"",""90,45,785"",""70.69"""																			
"HDFCBANK,""EQ"",""07-Nov-2023"",""1,494.50"",""1,494.00"",""1,494.00"",""1,477.20"",""1,490.00"",""1,487.25"",""1,484.48"",""2,09,76,424"",""31,13,90,51,244.05"",""5,85,794"",""93,47,401"",""44.56"""																			
"HDFCBANK,""EQ"",""08-Nov-2023"",""1,487.25"",""1,483.95"",""1,493.45"",""1,481.00"",""1,491.80"",""1,491.55"",""1,489.03"",""1,56,99,773"",""23,37,74,06,572.30"",""4,99,216"",""60,62,315"",""38.61"""																			
"HDFCBANK,""EQ"",""09-Nov-2023"",""1,491.55"",""1,486.00"",""1,492.60"",""1,483.50"",""1,486.50"",""1,485.65"",""1,487.69"",""1,10,58,370"",""16,45,14,04,289.60"",""2,81,527"",""62,63,802"",""56.64"""																			
"HDFCBANK,""EQ"",""10-Nov-2023"",""1,485.65"",""1,480.10"",""1,496.00"",""1,480.05"",""1,495.00"",""1,491.50"",""1,486.67"",""70,07,593"",""10,41,79,71,067.75"",""1,81,055"",""39,24,576"",""56.00"""																			
"HDFCBANK,""EQ"",""12-Nov-2023"",""1,491.50"",""1,500.00"",""1,502.00"",""1,496.15"",""1,499.00"",""1,500.00"",""1,499.50"",""19,75,463"",""2,96,22,07,492.65"",""85,801"",""7,72,458"",""39.10"""																			
"HDFCBANK,""EQ"",""13-Nov-2023"",""1,500.00"",""1,492.10"",""1,495.95"",""1,485.90"",""1,489.00"",""1,488.80"",""1,490.72"",""1,03,02,957"",""15,35,88,48,457.45"",""3,18,892"",""53,82,293"",""52.24"""																			
"HDFCBANK,""EQ"",""15-Nov-2023"",""1,488.80"",""1,504.10"",""1,510.95"",""1,500.55"",""1,504.80"",""1,504.40"",""1,505.70"",""2,06,22,730"",""31,05,15,66,881.50"",""3,31,586"",""1,12,54,599"",""54.57"""																			
"HDFCBANK,""EQ"",""16-Nov-2023"",""1,504.40"",""1,509.70"",""1,519.00"",""1,503.75"",""1,508.00"",""1,508.35"",""1,511.01"",""1,48,56,919"",""22,44,90,02,896.90"",""2,70,257"",""92,11,530"",""62.00"""																			
"HDFCBANK,""EQ"",""17-Nov-2023"",""1,508.35"",""1,490.00"",""1,507.50"",""1,489.00"",""1,505.00"",""1,505.10"",""1,502.48"",""1,18,50,937"",""17,80,58,35,559.30"",""2,98,602"",""79,24,052"",""66.86"""																			
"HDFCBANK,""EQ"",""20-Nov-2023"",""1,505.10"",""1,513.00"",""1,513.00"",""1,501.55"",""1,505.90"",""1,505.20"",""1,505.46"",""96,65,726"",""14,55,13,79,677.65"",""2,00,480"",""57,02,845"",""59.00"""																			
"HDFCBANK,""EQ"",""21-Nov-2023"",""1,505.20"",""1,519.00"",""1,522.00"",""1,512.10"",""1,518.25"",""1,517.95"",""1,517.79"",""1,24,79,986"",""18,94,19,39,824.75"",""2,91,918"",""75,56,905"",""60.55"""																			
"HDFCBANK,""EQ"",""22-Nov-2023"",""1,517.95"",""1,520.00"",""1,520.00"",""1,503.55"",""1,512.90"",""1,512.55"",""1,513.24"",""1,45,61,825"",""22,03,55,95,098.85"",""2,61,084"",""49,91,663"",""34.28"""																			
"HDFCBANK,""EQ"",""23-Nov-2023"",""1,512.55"",""1,508.50"",""1,523.85"",""1,508.50"",""1,521.70"",""1,521.30"",""1,519.21"",""65,23,110"",""9,90,99,95,976.95"",""1,70,796"",""38,34,686"",""58.79"""																			
"HDFCBANK,""EQ"",""24-Nov-2023"",""1,521.30"",""1,521.20"",""1,533.15"",""1,519.85"",""1,531.40"",""1,532.10"",""1,529.01"",""82,34,596"",""12,59,07,57,692.80"",""1,91,494"",""57,71,108"",""70.08"""																			
"HDFCBANK,""EQ"",""28-Nov-2023"",""1,532.10"",""1,535.20"",""1,537.25"",""1,525.80"",""1,530.95"",""1,528.65"",""1,531.88"",""1,42,44,669"",""21,82,11,67,498.85"",""2,54,566"",""1,03,73,959"",""72.83"""																			
"HDFCBANK,""EQ"",""29-Nov-2023"",""1,528.65"",""1,533.90"",""1,563.00"",""1,533.00"",""1,560.30"",""1,559.15"",""1,547.46"",""1,70,21,244"",""26,33,97,38,845.55"",""3,14,977"",""1,25,73,984"",""73.87"""																			
"HDFCBANK,""EQ"",""30-Nov-2023"",""1,559.15"",""1,569.15"",""1,572.45"",""1,542.15"",""1,556.60"",""1,558.80"",""1,555.55"",""3,47,45,720"",""54,04,86,90,749.35"",""3,52,886"",""2,41,27,159"",""69.44"""																			
"HDFCBANK,""EQ"",""01-Dec-2023"",""1,558.80"",""1,557.90"",""1,565.75"",""1,552.10"",""1,552.35"",""1,555.40"",""1,559.16"",""1,10,76,768"",""17,27,04,79,586.70"",""2,99,721"",""78,16,765"",""70.57"""																			
"HDFCBANK,""EQ"",""04-Dec-2023"",""1,555.40"",""1,588.00"",""1,612.00"",""1,573.65"",""1,609.15"",""1,609.40"",""1,592.26"",""2,53,31,228"",""40,33,38,20,531.20"",""4,41,679"",""1,89,92,621"",""74.98"""																			
"HDFCBANK,""EQ"",""05-Dec-2023"",""1,609.40"",""1,636.50"",""1,639.00"",""1,616.50"",""1,622.00"",""1,623.70"",""1,626.07"",""2,61,15,410"",""42,46,55,36,275.85"",""3,97,106"",""1,51,52,680"",""58.02"""																			
"HDFCBANK,""EQ"",""06-Dec-2023"",""1,623.70"",""1,638.45"",""1,638.45"",""1,616.65"",""1,626.30"",""1,627.80"",""1,627.41"",""1,93,06,530"",""31,41,95,73,681.05"",""3,40,998"",""1,12,06,777"",""58.05"""																			
"HDFCBANK,""EQ"",""07-Dec-2023"",""1,627.80"",""1,625.00"",""1,634.00"",""1,616.20"",""1,630.50"",""1,630.45"",""1,628.48"",""1,02,25,193"",""16,65,15,13,307.40"",""2,19,921"",""69,93,493"",""68.39"""																			
"HDFCBANK,""EQ"",""08-Dec-2023"",""1,630.45"",""1,630.45"",""1,655.00"",""1,630.45"",""1,653.00"",""1,653.20"",""1,648.92"",""1,68,64,019"",""27,80,74,18,190.95"",""3,72,167"",""1,25,03,238"",""74.14"""																			
"HDFCBANK,""EQ"",""11-Dec-2023"",""1,653.20"",""1,650.05"",""1,663.70"",""1,647.00"",""1,650.00"",""1,651.00"",""1,653.00"",""1,15,93,810"",""19,16,46,09,234.90"",""3,76,768"",""80,95,762"",""69.83"""																			
"HDFCBANK,""EQ"",""12-Dec-2023"",""1,651.00"",""1,654.20"",""1,656.25"",""1,631.85"",""1,634.45"",""1,634.60"",""1,645.41"",""1,82,90,738"",""30,09,58,21,186.80"",""3,86,854"",""1,25,47,290"",""68.60"""																			
"HDFCBANK,""EQ"",""13-Dec-2023"",""1,634.60"",""1,632.45"",""1,636.00"",""1,615.10"",""1,633.80"",""1,630.90"",""1,628.14"",""1,46,73,457"",""23,89,04,10,498.90"",""3,52,315"",""79,26,681"",""54.02"""																			
"HDFCBANK,""EQ"",""14-Dec-2023"",""1,630.90"",""1,646.00"",""1,658.95"",""1,645.00"",""1,650.45"",""1,650.15"",""1,651.03"",""1,75,86,183"",""29,03,53,47,300.80"",""3,45,239"",""1,24,01,147"",""70.52"""																			
"HDFCBANK,""EQ"",""15-Dec-2023"",""1,650.15"",""1,650.00"",""1,668.00"",""1,646.60"",""1,656.05"",""1,656.55"",""1,655.35"",""6,94,18,565"",""1,14,91,20,65,107.80"",""4,20,832"",""4,95,73,293"",""71.41"""																			
"HDFCBANK,""EQ"",""18-Dec-2023"",""1,656.55"",""1,660.70"",""1,664.70"",""1,650.95"",""1,652.50"",""1,655.70"",""1,657.78"",""90,07,377"",""14,93,22,77,614.85"",""2,58,215"",""57,29,288"",""63.61"""																			
"HDFCBANK,""EQ"",""19-Dec-2023"",""1,655.70"",""1,650.00"",""1,658.65"",""1,644.05"",""1,650.50"",""1,652.90"",""1,651.23"",""1,20,04,223"",""19,82,17,02,426.65"",""2,57,002"",""68,61,842"",""57.16"""																			
"HDFCBANK,""EQ"",""20-Dec-2023"",""1,652.90"",""1,658.00"",""1,668.95"",""1,644.45"",""1,644.75"",""1,657.00"",""1,662.23"",""1,71,16,260"",""28,45,12,45,154.05"",""4,15,287"",""1,14,01,194"",""66.61"""																			
"HDFCBANK,""EQ"",""21-Dec-2023"",""1,657.00"",""1,657.00"",""1,689.75"",""1,650.25"",""1,685.00"",""1,686.70"",""1,672.87"",""1,82,94,620"",""30,60,44,91,502.45"",""3,85,913"",""1,05,06,095"",""57.43"""																			
"HDFCBANK,""EQ"",""22-Dec-2023"",""1,686.70"",""1,683.60"",""1,685.90"",""1,667.10"",""1,668.70"",""1,670.85"",""1,675.74"",""2,42,89,425"",""40,70,27,11,527.50"",""4,50,284"",""1,71,51,697"",""70.61"""																			
"HDFCBANK,""EQ"",""26-Dec-2023"",""1,670.85"",""1,673.25"",""1,685.95"",""1,668.55"",""1,684.10"",""1,682.45"",""1,678.46"",""90,22,928"",""15,14,45,82,177.45"",""2,43,596"",""50,04,732"",""55.47"""																			
"HDFCBANK,""EQ"",""27-Dec-2023"",""1,682.45"",""1,681.50"",""1,706.50"",""1,678.60"",""1,702.10"",""1,703.30"",""1,695.87"",""1,35,04,539"",""22,90,18,80,536.75"",""3,21,373"",""91,79,567"",""67.97"""																			
"HDFCBANK,""EQ"",""28-Dec-2023"",""1,703.30"",""1,709.30"",""1,721.40"",""1,702.00"",""1,708.85"",""1,705.25"",""1,711.26"",""2,20,38,235"",""37,71,30,47,859.00"",""4,23,062"",""1,50,56,267"",""68.32"""																			
"HDFCBANK,""EQ"",""29-Dec-2023"",""1,705.25"",""1,697.00"",""1,714.90"",""1,696.00"",""1,708.65"",""1,709.25"",""1,707.51"",""1,25,05,713"",""21,35,36,50,105.25"",""2,64,143"",""91,95,603"",""73.53"""																			
"HDFCBANK,""EQ"",""01-Jan-2024"",""1,709.25"",""1,706.00"",""1,709.15"",""1,692.00"",""1,692.90"",""1,698.10"",""1,701.52"",""71,19,843"",""12,11,45,68,489.30"",""2,58,349"",""44,16,670"",""62.03"""																			
"HDFCBANK,""EQ"",""02-Jan-2024"",""1,698.10"",""1,698.80"",""1,702.80"",""1,688.70"",""1,697.50"",""1,699.10"",""1,697.43"",""1,46,21,046"",""24,81,81,49,211.10"",""3,34,886"",""86,90,628"",""59.44"""																			
"HDFCBANK,""EQ"",""03-Jan-2024"",""1,699.10"",""1,702.00"",""1,704.70"",""1,668.95"",""1,674.60"",""1,672.90"",""1,681.27"",""1,41,94,881"",""23,86,54,12,912.55"",""4,26,015"",""86,13,392"",""60.68"""																			
"HDFCBANK,""EQ"",""04-Jan-2024"",""1,672.90"",""1,678.00"",""1,694.95"",""1,670.70"",""1,690.85"",""1,690.85"",""1,681.98"",""1,33,67,028"",""22,48,31,29,792.50"",""3,35,934"",""94,57,028"",""70.75"""																			
"HDFCBANK,""EQ"",""05-Jan-2024"",""1,690.85"",""1,687.15"",""1,704.90"",""1,668.10"",""1,679.00"",""1,682.20"",""1,679.44"",""1,59,44,735"",""26,77,82,51,761.45"",""4,26,162"",""96,17,611"",""60.32"""																			
"HDFCBANK,""EQ"",""08-Jan-2024"",""1,682.20"",""1,678.50"",""1,682.35"",""1,660.00"",""1,662.90"",""1,663.45"",""1,671.84"",""89,99,235"",""15,04,53,04,192.30"",""3,68,430"",""56,43,830"",""62.71"""																			
"HDFCBANK,""EQ"",""09-Jan-2024"",""1,663.45"",""1,667.15"",""1,677.80"",""1,646.75"",""1,650.95"",""1,650.50"",""1,660.84"",""1,26,63,444"",""21,03,19,58,360.50"",""2,69,602"",""65,28,474"",""51.55"""																			
"HDFCBANK,""EQ"",""10-Jan-2024"",""1,650.50"",""1,643.00"",""1,659.95"",""1,641.40"",""1,656.00"",""1,655.95"",""1,653.21"",""80,57,912"",""13,32,14,22,833.20"",""1,73,498"",""53,76,758"",""66.73"""																			
"HDFCBANK,""EQ"",""11-Jan-2024"",""1,655.95"",""1,660.00"",""1,662.90"",""1,643.00"",""1,649.30"",""1,649.00"",""1,653.30"",""91,57,005"",""15,13,92,71,150.70"",""2,30,772"",""67,16,094"",""73.34"""																			
"HDFCBANK,""EQ"",""12-Jan-2024"",""1,649.00"",""1,652.00"",""1,656.00"",""1,633.60"",""1,643.95"",""1,641.20"",""1,645.10"",""98,86,776"",""16,26,47,60,030.85"",""2,78,690"",""59,97,002"",""60.66"""																			
"HDFCBANK,""EQ"",""15-Jan-2024"",""1,641.20"",""1,647.70"",""1,680.90"",""1,643.60"",""1,679.70"",""1,672.80"",""1,666.61"",""1,41,60,178"",""23,59,95,25,731.75"",""4,14,759"",""97,81,433"",""69.08"""																			
"HDFCBANK,""EQ"",""16-Jan-2024"",""1,672.80"",""1,673.00"",""1,683.65"",""1,658.10"",""1,678.00"",""1,679.15"",""1,672.44"",""1,26,61,250"",""21,17,51,43,184.95"",""3,47,404"",""70,75,982"",""55.89"""																			
"HDFCBANK,""EQ"",""17-Jan-2024"",""1,679.15"",""1,570.00"",""1,596.80"",""1,528.40"",""1,542.15"",""1,537.50"",""1,565.65"",""8,50,72,618"",""1,33,19,36,18,859.55"",""20,98,772"",""5,33,80,592"",""62.75"""																			
"HDFCBANK,""EQ"",""18-Jan-2024"",""1,537.50"",""1,494.00"",""1,515.00"",""1,480.05"",""1,490.00"",""1,486.15"",""1,495.03"",""8,05,35,465"",""1,20,40,26,78,844.55"",""15,82,497"",""5,59,33,202"",""69.45"""																			
"HDFCBANK,""EQ"",""19-Jan-2024"",""1,486.15"",""1,505.95"",""1,510.25"",""1,468.40"",""1,474.90"",""1,470.65"",""1,483.88"",""5,48,00,269"",""81,31,68,62,185.55"",""12,75,220"",""4,09,88,837"",""74.80"""																			
"HDFCBANK,""EQ"",""20-Jan-2024"",""1,470.65"",""1,483.20"",""1,495.70"",""1,476.00"",""1,480.65"",""1,478.85"",""1,483.92"",""1,29,20,293"",""19,17,26,37,247.30"",""4,03,196"",""47,71,146"",""36.93"""																			
"HDFCBANK,""EQ"",""23-Jan-2024"",""1,478.85"",""1,465.00"",""1,474.70"",""1,425.00"",""1,430.95"",""1,427.35"",""1,442.66"",""5,77,34,701"",""83,29,15,08,720.05"",""14,15,782"",""3,79,49,562"",""65.73"""																			
"HDFCBANK,""EQ"",""24-Jan-2024"",""1,427.35"",""1,380.25"",""1,458.45"",""1,380.25"",""1,456.30"",""1,455.90"",""1,435.74"",""4,30,02,202"",""61,74,01,25,439.00"",""8,17,417"",""2,74,74,718"",""63.89"""																			
"HDFCBANK,""EQ"",""25-Jan-2024"",""1,455.90"",""1,452.50"",""1,457.35"",""1,419.40"",""1,440.70"",""1,434.90"",""1,434.16"",""4,94,70,926"",""70,94,91,59,079.50"",""7,87,699"",""3,15,35,782"",""63.75"""																			
"HDFCBANK,""EQ"",""29-Jan-2024"",""1,434.90"",""1,448.05"",""1,462.80"",""1,445.80"",""1,456.80"",""1,454.65"",""1,454.14"",""3,28,22,749"",""47,72,87,90,185.85"",""6,94,082"",""2,37,04,142"",""72.22"""																			
"HDFCBANK,""EQ"",""30-Jan-2024"",""1,454.65"",""1,454.55"",""1,463.20"",""1,440.90"",""1,444.70"",""1,444.30"",""1,447.91"",""2,08,64,384"",""30,20,98,49,168.35"",""4,51,375"",""1,12,58,264"",""53.96"""																			
"HDFCBANK,""EQ"",""31-Jan-2024"",""1,444.30"",""1,439.50"",""1,474.95"",""1,436.80"",""1,462.65"",""1,462.55"",""1,462.25"",""3,28,80,520"",""48,07,95,51,289.50"",""5,48,526"",""1,98,99,886"",""60.52"""																			
"HDFCBANK,""EQ"",""01-Feb-2024"",""1,462.55"",""1,465.05"",""1,473.60"",""1,456.05"",""1,466.50"",""1,466.35"",""1,465.35"",""1,63,45,370"",""23,95,17,31,259.20"",""3,95,148"",""1,04,41,607"",""63.88"""																			
"HDFCBANK,""EQ"",""02-Feb-2024"",""1,466.35"",""1,475.00"",""1,480.85"",""1,442.05"",""1,445.90"",""1,446.15"",""1,461.81"",""2,24,33,877"",""32,79,41,41,061.40"",""5,47,098"",""1,18,94,099"",""53.02"""																			
"HDFCBANK,""EQ"",""05-Feb-2024"",""1,446.15"",""1,446.00"",""1,451.90"",""1,434.05"",""1,443.05"",""1,444.85"",""1,442.08"",""1,93,02,523"",""27,83,57,69,812.35"",""4,87,034"",""95,05,231"",""49.24"""																			
"HDFCBANK,""EQ"",""06-Feb-2024"",""1,444.85"",""1,445.55"",""1,449.70"",""1,432.60"",""1,443.55"",""1,444.10"",""1,442.11"",""2,05,37,870"",""29,61,79,40,997.40"",""4,10,774"",""1,23,54,485"",""60.15"""																			
"HDFCBANK,""EQ"",""07-Feb-2024"",""1,444.10"",""1,453.00"",""1,453.80"",""1,426.65"",""1,430.00"",""1,429.95"",""1,435.86"",""2,74,18,543"",""39,36,90,92,511.05"",""5,23,984"",""1,76,64,287"",""64.42"""																			
